university,career,inscription_date,last_name,gender,birth_date,age,postal_code,location,email
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/11/12,derrick castro,m,1909/01/25,,,general conesa,cfigueroa@gmail.com
universidad nacional de jujuy,bioquímica,2020/09/06,david brown,m,1997/03/29,,,colonia el potrero,rjohnson@gmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/12,tammy robinson,f,1951/07/07,,,cabi monda,david76@yahoo.com
universidad nacional de jujuy,actuario ,2020/09/24,charles long,m,1986/07/06,,,aneque grande,james75@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/24,levi mason,m,2006/02/22,,,kilometro 208,danielsjames@gmail.com
universidad nacional de jujuy,medicina,2020/09/18,carl gutierrez,m,1978/11/20,,,edmundo perkins,jenniferkim@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/01,justin gill,m,2011/07/07,,,la salada,julia27@yahoo.com
universidad nacional de jujuy,actuario ,2020/09/11,robert harrison,m,1907/07/07,,,2 de mayo,james85@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/14,jennifer mclaughlin,f,2015/08/20,,,abdon castro tolay,hollyburton@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/12/01,sharon sullivan,f,2018/10/18,,,bravo del dos,brookemeyers@yahoo.com
universidad nacional de jujuy,actuario ,2020/11/26,ronald nelson,m,1933/08/07,,,el lenguaraz,snichols@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/10/11,evelyn ayala,f,1943/02/04,,,caseros,carriewilliams@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/12,joseph griffin,m,1947/08/27,,,calchaqui,barrcarmen@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/28,vanessa miller,f,1923/03/14,,,matheu,gregjarvis@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/27,monica smith,f,1916/04/08,,,aguas buenas,wmorris@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/12,crystal hawkins,f,1912/03/18,,,anderson,bryan21@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/01,marc gordon,m,1995/10/17,,,jesus maria,evelynphillips@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/12/05,melissa greer,f,1920/05/27,,,canal 15 cerro de la gloria,castrojames@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/12/20,angela jones,f,1968/03/03,,,alongo,justincortez@hotmail.com
universidad nacional de jujuy,agronomía,2020/09/29,dylan williams,m,1907/10/04,,,planchada banderita,tylerjohn@yahoo.com
universidad nacional de jujuy,ciencias veterinarias,2020/11/10,elizabeth morgan,f,1956/02/13,,,arroyo tomas,dshields@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política ,2021/01/20,timothy thompson,m,1993/06/19,,,cañadon botello,patrick25@gmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/11/16,robert smith,m,1933/05/02,,,bonifacio,grussell@hotmail.com
universidad nacional de jujuy,contador público ,2020/09/20,dr. sarah ingram,f,1946/05/04,,,barrio trocha,marshallwilliam@gmail.com
universidad nacional de jujuy,contador público ,2020/10/17,danielle perez,f,1988/08/04,,,abo nezu,anthonydawson@gmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/02,marc jones,m,1945/10/24,,,juancho,amy88@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/04,steven warren,m,1934/09/27,,,bella vista,bryanmartinez@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/31,craig johnson,m,1982/12/24,,,bartolome mitre,christysherman@yahoo.com
universidad nacional de jujuy,licenciatura en artes,2020/09/03,stephanie hernandez,f,1927/01/06,,,20 de septiembre,rhondasmith@gmail.com
universidad nacional de jujuy,técnico para bioterios ,2021/01/10,emily white,f,1973/03/21,,,arroyo chalia,dmelton@hotmail.com
universidad nacional de jujuy,diseño industrial,2020/11/14,matthew gross,m,1961/07/26,,,campo la plata,sean10@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/10,jessica beck,f,1982/07/07,,,campo quiñones,brandonvilla@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/15,thomas kaufman,m,1978/06/08,,,puesto de isla,normantyler@yahoo.com
universidad nacional de jujuy,bioquímica,2020/09/04,jason hardy,m,2011/01/20,,,aguayo,ogrant@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2020/09/03,mr. jason martin jr.,m,1933/01/13,,,eduardo costa,katelynwagner@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/09/19,greg mullins,m,1953/03/26,,,campo sabate,denise59@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2021/01/05,melissa wheeler,f,1964/10/24,,,caa yari,williamlawson@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/14,daniel matthews,m,1957/10/21,,,desvio kilometro 234,oking@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/09/26,brittney bailey,f,1993/09/22,,,catinzaco,doylesylvia@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/11/14,francisco evans,m,1949/03/16,,,campo moises seccion 1a,amybarrett@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/30,alexander ayala,m,1985/03/26,,,carmen,oromero@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/08,jill green,f,1959/06/20,,,alfaland,ojohnson@hotmail.com
universidad nacional de jujuy,arquitectura,2020/12/28,heather decker,f,1922/03/19,,,kilmetro 165,rmartin@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/24,brandon carter,m,1959/04/30,,,aguada guzman,harrissteven@gmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/14,james patterson,m,1978/10/18,,,apeadero las chimbas,bjohnson@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/19,stephen pruitt,m,2009/09/24,,,betbeder,brandon70@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2021/01/02,latasha flores,f,1983/05/31,,,colonia rivas,xhutchinson@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/12/03,felicia rodgers,f,1921/02/05,,,base naval rio santiago,manncharles@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/27,edward salas,m,1927/12/30,,,ricardo lavalle,davidprice@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/19,james sims,m,1948/01/23,,,antonio pini,jimenezjason@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/09/27,catherine valenzuela,f,2006/06/11,,,bella italia,melissa27@yahoo.com
universidad nacional de jujuy,contador público ,2020/12/28,philip lozano,m,2011/11/29,,,la lucila del mar,travisharris@yahoo.com
universidad nacional de jujuy,bioquímica,2020/10/10,bradley thomas,m,1989/03/30,,,llavallol,darrell47@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/09/30,rebecca reeves,f,1982/06/06,,,indacochea,charlottevalenzuela@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/17,andrew williams,m,2018/01/15,,,berisso,christopher19@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/06,allen johnston,m,2001/09/23,,,carlos salas,timothyshelton@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/19,lori smith,f,1948/10/04,,,jose clemente paz,hannahellison@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/12,john anderson,m,1986/12/31,,,vicente lopez,ritaroberts@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/03,shannon fox,f,1941/04/29,,,bajo de las palomas,gray@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/30,matthew sanchez,m,2008/03/03,,,alcaraz sud,brenda36@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/26,ricardo chen,m,1930/06/11,,,punta lara,jessicawood@yahoo.com
universidad nacional de jujuy,actuario ,2020/12/03,brian nash,m,1956/10/19,,,antiguyos,gabriellediaz@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/16,donna daniels md,f,1927/08/29,,,campo de los andes,lopezjenna@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/11/29,sean contreras,m,1911/09/12,,,alto grande,angelica21@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/12,jeffery edwards,m,1961/09/18,,,berazategui,masonchristopher@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2021/01/01,walter hunt,m,2004/01/18,,,arbol verde,tammy14@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2021/01/23,benjamin murphy,m,2008/03/05,,,albigasta,ronald40@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/07,brittney kennedy,f,1995/09/24,,,cañadon de las vacas,wjoseph@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/10/16,jordan pena,m,1953/05/29,,,ciudad jardin del palomar,patricia28@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/03,taylor patton,f,1990/05/02,,,el guanaco,udickerson@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/17,michelle mcclain,f,2009/08/31,,,9 de julio,leonardknox@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/02,john jackson,m,1955/07/31,,,bajo caracoles,delgadojacqueline@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2021/01/10,colleen miller,f,1941/08/22,,,agrelo,jeffery12@gmail.com
universidad nacional de jujuy,actuario ,2020/09/14,melanie cross,f,1909/07/13,,,aguas verdes,jasmine40@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/07,jane ross,f,1996/01/05,,,campo largo,fowlermark@hotmail.com
universidad nacional de jujuy,diseño industrial,2020/11/29,amy colon,f,2019/07/02,,,bosques,hbooth@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/24,timothy clark,m,1996/05/10,,,agua negra,kimberlywright@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/10,nathan moon,m,1912/10/11,,,aldea san andres,moodychristopher@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2021/01/19,scott hernandez,m,1992/01/31,,,alisos  de abajo,benjaminmartinez@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/29,theresa vazquez,f,1939/11/28,,,ciudad evita,walterschristine@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/13,sandra rivas,f,1972/04/28,,,canning,morgan50@gmail.com
universidad nacional de jujuy,contador público ,2020/09/18,justin lewis,m,2010/08/24,,,campo charo,stephanie32@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/10,ronald mitchell,m,1915/02/09,,,agote,gibsonrebecca@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/03,andrew ramos,m,1997/05/02,,,asuncion,davidbailey@gmail.com
universidad nacional de jujuy,arquitectura,2020/10/11,william duffy,m,1992/09/02,,,carilo,halebridget@hotmail.com
universidad nacional de jujuy,diseño industrial,2020/09/13,benjamin hughes,m,2005/02/21,,,colonia cunci,pgonzalez@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/11/10,shawn thompson,m,1981/12/12,,,gente grande,mcdonaldjames@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/10/02,dorothy garcia,f,1949/03/17,,,11 de mayo,zmack@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2021/01/18,donna fox,f,1909/09/28,,,arroyo de la cruz,jparker@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/10/23,leslie matthews,f,1925/02/19,,,abo nezu,timalvarado@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/02,natalie manning,f,1920/05/15,,,longchamps,jaysullivan@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/09,kimberly reynolds,f,1996/04/03,,,san marcelo,lcobb@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/12,joseph jackson,m,1925/06/21,,,altillo del medio,amy10@yahoo.com
universidad nacional de jujuy,bioquímica,2021/01/06,daniel martinez,m,1992/11/04,,,colhue huapi,juliagriffin@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/10,jason hebert,m,1980/12/20,,,1 de mayo,jeffreymack@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/09/23,matthew rodriguez,m,1992/10/04,,,alcaraz 1ro,wsanchez@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/11/30,frank smith,m,1999/04/30,,,villa ballester,nunezbrandon@hotmail.com
universidad nacional de jujuy,medicina,2020/09/06,sean mcintosh,m,1960/07/26,,,algarrobo,amandacarter@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/07,katelyn knight,f,1970/02/12,,,arroyo balmaceda,jennifer83@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2020/11/16,pamela davis,f,1984/04/10,,,aguas buenas,kathymurphy@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/12/31,caroline byrd,f,1945/07/03,,,catamontaña,zjackson@gmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/06,nathan coleman,m,1938/04/29,,,villa lynch,stephaniedavis@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/11/25,eric holland,m,2003/12/14,,,las quintas,margaret42@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/28,mariah bennett,f,1943/07/13,,,balneario la caleta,gonzalezbrandon@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/22,kevin graham,m,1919/04/26,,,arequito,plucas@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/09/14,micheal diaz,m,1971/01/19,,,isidro casanova,turnerbobby@yahoo.com
universidad nacional de jujuy,bioquímica,2020/11/07,haley huffman,f,1988/07/30,,,el perdido est jose guisasola,davistimothy@hotmail.com
universidad nacional de jujuy,actuario ,2020/09/20,victoria herring,f,1914/06/30,,,13 de enero,lauramarshall@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/11/11,david cobb,m,2012/07/26,,,ambrosetti,edwardsheather@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/15,melissa carrillo,f,2021/06/07,,,arroyo vega,allisonmichael@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/27,eric washington,m,1991/12/09,,,alarcon,mullenkarl@gmail.com
universidad nacional de jujuy,técnico para bioterios ,2021/01/06,anna brown,f,2002/12/12,,,1 de mayo,jesuswebb@yahoo.com
universidad nacional de jujuy,contador público ,2020/10/11,evan davis,m,2014/08/26,,,san andres,bradley23@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/23,christopher miller,m,2005/04/16,,,desamparados,gmiller@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/11/26,kathleen hanna,f,1977/01/09,,,abra del trigo,morgantaylor@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/03,casey lucas,m,1941/11/22,,,colonia el potrero,moralesjohn@hotmail.com
universidad nacional de jujuy,farmacia,2020/12/22,shawn duran,m,2012/06/18,,,base aeronaval punta indio,jenniferbailey@gmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/09/25,brian gregory,m,1906/04/15,,,la colina,psloan@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/10/22,dr. jamie mcintosh,m,1970/03/25,,,villa lynch,emily58@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/11/30,aaron collins,m,1911/06/27,,,arroyo aleli,ohorne@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/13,miranda nash,f,1923/10/10,,,bañado verde,ikline@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/25,tracy freeman,f,1992/06/18,,,san geronimo,aliciamcdonald@yahoo.com
universidad nacional de jujuy,actuario ,2020/10/16,christopher wiley,m,1991/07/16,,,9 de julio,ryanhughes@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/26,leah hopkins,f,1975/09/01,,,arroyo santa maria,ohenson@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/15,benjamin russell,m,1945/05/25,,,caraguata,gglass@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/12,eric gonzales,m,1993/02/21,,,cascada los cantaros,felicia89@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/10/21,joseph adkins,m,1962/12/21,,,adolfo gonzales chaves,hector26@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/21,james castillo,m,2021/10/25,,,arenaza,lisa53@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/01,jessica gibbs,f,1995/01/30,,,dina huapi,mmorales@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/06,rebecca spencer,f,1996/11/25,,,eduardo costa,matthew06@gmail.com
universidad nacional de jujuy,medicina,2020/09/02,alyssa weiss,f,1974/08/01,,,chimpay,zhoward@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/21,miss donna snyder,f,2007/11/04,,,lomas del mirador,michael42@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/06,renee thompson,f,1939/06/07,,,cangallo,zhood@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/11,kevin kennedy,m,1924/04/12,,,alegria,greenmelissa@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/12,shane webster,m,1991/01/01,,,granadero baigorria,herringadam@yahoo.com
universidad nacional de jujuy,licenciatura en artes,2020/12/04,donna delacruz,f,2007/11/06,,,colonia bombal,oevans@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/10/05,peter olsen,m,1992/12/05,,,colonia 1 de mayo,rscott@yahoo.com
universidad nacional de jujuy,actuario ,2020/11/10,william wilson,m,1967/06/23,,,huasa pampa norte,michelehall@gmail.com
universidad nacional de jujuy,licenciatura en artes,2021/01/18,kelly martinez,f,1977/03/22,,,asturias,donhughes@gmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/26,james kim,m,1931/06/08,,,banda florida,kristopher12@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/30,aaron stone,m,1987/08/07,,,agua botada,russellgeorge@gmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/11/29,michael gross,m,1995/04/09,,,la isabel,dyermichael@yahoo.com
universidad nacional de jujuy,agronomía,2020/12/08,david foley,m,1958/10/11,,,alvarez,rpeterson@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/12/08,william miller,m,1942/05/04,,,caminera napaleofu,jillmaxwell@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/09/21,patrick graham,m,1938/06/24,,,bocayuba,joshua16@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/23,tom hill,m,1933/04/29,,,30 de octubre,uschmitt@gmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/20,ashley watkins,f,2020/11/24,,,chipauquil,debra86@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/12/21,amanda garcia,f,1907/12/02,,,almacen el descanso,hblack@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/17,shannon mora,f,1930/02/10,,,abasto,crystalmarshall@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/04,john anderson,m,1935/02/22,,,aguada del loro,ryanjackson@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/21,marc king,m,1916/09/12,,,la isabel,jasminemiller@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/11/29,paul reynolds,m,2008/09/06,,,apoyaco,davidjackson@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/19,brandon reid,m,1941/07/26,,,perez,hortonwilliam@gmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/11/11,stacey carroll,f,2014/02/03,,,achiras,allisoncastillo@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/11,christopher martinez,m,1951/07/09,,,cari larquea,criley@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/11/18,bryan barrett,m,1929/02/25,,,bernal este,emmawilliams@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/11/15,emily gregory,f,1958/07/03,,,arroyo mal paso,susan77@hotmail.com
universidad nacional de jujuy,agronomía,2020/09/24,justin gomez,m,1912/05/15,,,arroyo grande,pstark@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2021/01/01,david herrera,m,1929/10/09,,,amalia,brianasmith@hotmail.com
universidad nacional de jujuy,diseño industrial,2020/11/07,isaiah williams,m,2000/05/06,,,alcorta,wgarcia@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/10/22,caitlin bell,f,1979/01/21,,,alto el puesto,mauricewilliams@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/12/23,david bray,m,1975/04/28,,,6 de septiembre,uwarren@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/05,jeffery cooley,m,1927/10/31,,,aldea san jorge,christopherallen@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/30,theresa duke,f,1914/08/24,,,america,harrellcindy@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,dr. daniel kennedy,m,1974/11/22,,,corbett,heberteric@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/08,hayley stevens,f,1995/10/20,,,las palmas,davisjoshua@yahoo.com
universidad nacional de jujuy,agronomía,2020/11/24,paul jackson,m,2002/11/11,,,arenoso,michael06@hotmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/09/06,denise bonilla,f,1965/04/22,,,gregorio de laferrere,tbrown@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/18,karen ross,f,1950/12/03,,,empalme villa constitucion,adkinsandrew@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/23,lisa smith,f,1983/08/06,,,despeñaderos,mitchell73@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/09/15,kathryn nguyen,f,1991/03/28,,,calchaqui,andreanguyen@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/06,shawn griffin,m,1913/06/16,,,acassuso,fgibbs@yahoo.com
universidad nacional de jujuy,medicina,2020/10/27,olivia gonzales,f,1956/10/10,,,beccar,donnaellison@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/27,robert hernandez,m,2001/05/08,,,calera,georgelevine@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/21,justin aguirre,m,1941/10/23,,,cantera aguirre,smithcameron@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/10/08,nancy howard,f,2005/10/02,,,lote 11 escuela 107,amy82@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/24,kathleen garcia,f,1925/01/03,,,agua colorada,cynthiachurch@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/12,sarah downs,f,1932/08/02,,,comandante granville,chenpaul@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/11/07,james thomas,m,1977/04/30,,,alastuey,arielmartinez@gmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/11,mr. vincent martin,m,1969/09/10,,,punta lara,martinlaura@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/06,eric reeves,m,2008/10/30,,,angosto del perchel,courtney62@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/18,gina phillips,f,1927/03/02,,,centella,pereznicole@yahoo.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/16,katherine walsh,f,1961/09/27,,,ampata,bartonjoseph@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/30,robert perez,m,2011/03/08,,,corralito,waltondenise@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/19,chad warren,m,1920/01/28,,,abra mayo,powellalicia@gmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/12/10,rhonda davies,f,1929/06/28,,,alta italia,marc93@hotmail.com
universidad nacional de jujuy,arquitectura,2020/10/12,derek johnson,m,1909/05/29,,,el cipres,amyjohnson@gmail.com
universidad nacional de jujuy,agronomía,2020/12/12,vanessa nelson,f,1965/01/24,,,3 de mayo,jstewart@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/28,shawn garrison,m,1951/12/30,,,la eduvigis,cherrystephen@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/28,sandra francis,f,1924/05/20,,,wilde,bakermariah@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/09,melissa hammond,f,1980/11/28,,,alto de leiva,cruzrichard@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/09/30,kayla hudson,f,1917/07/13,,,isla victoria,martinezjames@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/09,julia mendoza,f,1928/10/09,,,albardon,ashleesaunders@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/15,angela russo,f,1913/01/02,,,arroyo moreira,michellemontgomery@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/18,tyler anderson,m,1957/07/10,,,bme bavio gral mansilla,barrysawyer@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/15,troy evans,m,1960/01/06,,,albigasta,zowens@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/28,jo gomez,f,2017/02/28,,,aguada san roque,qbarajas@gmail.com
universidad nacional de jujuy,agronomía,2020/09/23,shannon lawson,f,1964/12/28,,,colonia berlin,donaldbarron@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/09/16,jordan carr,m,1930/09/25,,,aconquija,ikelly@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/12/16,bradley burke,m,1996/07/31,,,colonia lote 12,sfinley@hotmail.com
universidad nacional de jujuy,ingeniería en informática,2020/12/22,david kennedy,m,1937/03/06,,,25 de mayo,pgregory@gmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/12/24,bruce flores jr.,m,1916/09/20,,,el molle,cruzjanice@gmail.com
universidad nacional de jujuy,bioquímica,2020/10/28,jennifer hall,f,1918/12/11,,,kilometro 184,sharon67@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/09/08,kimberly gomez,f,2014/02/08,,,casablanca,dillonashley@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/11,david fisher,m,2008/12/17,,,aguada cecilio,torreswesley@gmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/02,ariel mack,f,1994/09/12,,,calera argentina,kelly23@hotmail.com
