university,careers,inscription_date,last_name,gender,age,birth_dates,postal_code,location,email
_universidad_de_palermo,ingeniería_electrónica,11/Dec/20,carol_anderson,f,,20/Nov/45,7013,,waresergio@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,12/Dec/20,nathaniel_anthony,m,,10/Sep/28,1828,,elizabethboone@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,13/Jan/21,scott_thomas,m,,28/Jun/97,3371,,cody43@gmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,25/Oct/20,mrs._cathy_cox,f,,23/Aug/23,3714,,qjohnson@hotmail.com
_universidad_de_palermo,actuario_,10/Oct/20,patricia_dickerson,f,,08/Jan/57,3620,,castrokatherine@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,01/Dec/20,tara_banks,f,,16/Mar/18,5400,,biancasmith@hotmail.com
_universidad_de_palermo,ingeniería_en_informática,16/Jan/21,jared_johnson,m,,22/Nov/21,8512,,jenny09@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,08/Oct/20,karen_rios,f,,28/Sep/26,5475,,rossjonathon@gmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,10/Dec/20,michael_duran,m,,28/Sep/95,2600,,stacylawson@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,20/Oct/20,andrew_ray,m,,08/Sep/12,6346,,sarahfoster@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Sep/20,mrs._alicia_ayala,f,,12/Aug/86,2701,,gregorychristopher@yahoo.com
_universidad_de_palermo,actuario_,13/Jan/21,travis_sanchez,m,,01/Mar/06,4751,,kelseygreen@gmail.com
_universidad_de_palermo,ingeniería_mecánica,18/Jan/21,ruben_cooper,m,,30/Oct/08,2845,,ypatrick@gmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,06/Dec/20,barbara_walker,f,,08/Mar/50,8409,,herrerajeffery@yahoo.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,03/Jan/21,stacy_zhang,f,,10/Mar/19,1806,,bullocksteven@gmail.com
_universidad_de_palermo,ingeniería_electrónica,01/Oct/20,timothy_kent,m,,08/May/11,7311,,ilane@yahoo.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,29/Oct/20,joshua_hall,m,,05/Apr/46,8315,,petersonscott@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,01/Sep/20,emily_walters,f,,19/Aug/01,5741,,dchavez@hotmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,20/Nov/20,scott_nelson,m,,25/Jun/51,7621,,swiggins@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,21/Nov/20,ann_garrett,f,,02/Oct/98,5421,,dfowler@hotmail.com
_universidad_de_palermo,ingeniería_electrónica,18/Jan/21,jacob_shaw,m,,03/May/17,7109,,gpatton@hotmail.com
_universidad_de_palermo,agronomía,01/Sep/20,dawn_ford,f,,07/Nov/35,2944,,davidfry@yahoo.com
_universidad_de_palermo,licenciatura_en_administración_,29/Jan/21,christian_hawkins,m,,29/Mar/60,5701,,cperez@hotmail.com
_universidad_de_palermo,actuario_,12/Oct/20,debra_kelley,f,,23/Jun/05,6550,,gevans@yahoo.com
_universidad_de_palermo,contador_público_,12/Jan/21,daniel_johnson,m,,30/May/31,6474,,gregorygarcia@gmail.com
_universidad_de_palermo,licenciatura_en_administración_,10/Sep/20,richard_young,m,,17/Aug/38,1849,,ysmith@gmail.com
_universidad_de_palermo,agronomía,20/Jan/21,cindy_riley,f,,20/Apr/73,3203,,zhernandez@yahoo.com
_universidad_de_palermo,farmacia,01/Nov/20,paul_hampton,m,,21/Jul/21,4648,,lawrencegreen@hotmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Dec/20,michelle_wells,f,,20/Jan/20,2846,,kaylanguyen@hotmail.com
_universidad_de_palermo,agronomía,26/Oct/20,mr._steven_garcia,m,,17/May/12,6214,,jennacole@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_ambientales,18/Jan/21,olivia_elliott,f,,06/Dec/27,3044,,alicia79@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,21/Jan/21,gregory_sanchez,m,,29/Nov/53,4186,,scortez@gmail.com
_universidad_de_palermo,agronomía,26/Jan/21,todd_jones,m,,20/Mar/20,2301,,oclarke@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,05/Dec/20,jessica_vincent,f,,18/Mar/61,4632,,kylie42@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,07/Jan/21,nicole_nolan,f,,06/May/75,6381,,alicia95@gmail.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,20/Nov/20,robert_armstrong,m,,17/Mar/12,5405,,samuellee@gmail.com
_universidad_de_palermo,bioquímica,03/Nov/20,michael_morgan,m,,05/Jun/17,6305,,fmay@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,31/Oct/20,madison_townsend,f,,17/Aug/06,3515,,dkent@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,31/Dec/20,deanna_jones,f,,14/Nov/85,3188,,qschroeder@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,05/Dec/20,shannon_dawson,f,,07/Dec/83,1915,,bjackson@yahoo.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,16/Oct/20,cindy_brooks,f,,29/Oct/06,3017,,ericapeterson@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,26/Sep/20,david_hayes,m,,03/Nov/61,7500,,wallacelindsay@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,25/Dec/20,laura_armstrong,f,,15/Feb/70,5383,,smithtiffany@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,21/Jan/21,leah_hunt,f,,20/Dec/81,4644,,christine41@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,08/Jan/21,jose_bowen,m,,20/Aug/52,6233,,shannonmedina@gmail.com
_universidad_de_palermo,ingeniería_en_informática,28/Jan/21,becky_smith,f,,30/Mar/16,5513,,kmcbride@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,11/Sep/20,mrs._sara_ryan,f,,18/Apr/21,2531,,crystal80@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,20/Oct/20,timothy_berry,m,,25/Jun/31,7540,,shepherdchloe@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,14/Dec/20,alexis_martinez,f,,26/Feb/18,8144,,robertdunn@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,09/Oct/20,aaron_aguilar,m,,05/Jan/11,8214,,martinalicia@hotmail.com
_universidad_de_palermo,licenciatura_en_administración_,17/Oct/20,ryan_nelson,m,,25/Nov/73,5500,,petersonluis@yahoo.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,29/Dec/20,daniel_munoz,m,,08/Oct/98,1665,,ereyes@yahoo.com
_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,02/Nov/20,jonathon_scott,m,,14/Nov/15,3585,,smithmatthew@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,13/Dec/20,danny_holmes,m,,27/Mar/72,3332,,jensennancy@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,30/Oct/20,christine_kelley,f,,05/Aug/27,9305,,barry91@gmail.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,24/Oct/20,lisa_fisher,f,,26/Mar/42,7207,,heidi47@hotmail.com
_universidad_de_palermo,arquitectura,09/Jan/21,brianna_meyer,f,,05/Nov/77,4630,,coryrodriguez@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,03/Jan/21,walter_williams,m,,16/Aug/81,2152,,villegasrachel@hotmail.com
_universidad_de_palermo,bioquímica,27/Oct/20,dawn_morgan,f,,18/Jul/90,2801,,rogerhawkins@hotmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,21/Sep/20,johnny_zhang,m,,23/Oct/34,1678,,daypeter@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,26/Dec/20,brian_gray,m,,23/Nov/18,4129,,blairmary@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,22/Oct/20,jessica_morrow,f,,04/Nov/45,3485,,joshua69@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,06/Jan/21,joshua_smith,m,,29/Dec/49,8111,,holmeshenry@hotmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,19/Sep/20,matthew_johnson,m,,01/Nov/02,5584,,linda91@hotmail.com
_universidad_de_palermo,farmacia,04/Dec/20,heather_doyle,f,,22/Apr/47,9211,,patricia25@gmail.com
_universidad_de_palermo,ciencias_veterinarias,26/Sep/20,theresa_hunter,f,,12/Jan/59,1891,,angela78@gmail.com
_universidad_de_palermo,licenciatura_en_artes,25/Oct/20,jessica_mcdaniel,f,,03/May/17,3220,,turnerdrew@gmail.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,23/Nov/20,melissa_morales,f,,16/May/32,1771,,ufranklin@yahoo.com
_universidad_de_palermo,actuario_,12/Jan/21,michael_fisher,m,,26/Mar/81,7601,,davismary@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,04/Jan/21,charlene_rocha,f,,25/Nov/42,4178,,cranebarry@yahoo.com
_universidad_de_palermo,bioquímica,22/Sep/20,rebecca_fisher,f,,30/Mar/06,6509,,darrenolson@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,07/Jan/21,joshua_mcclure,m,,20/Mar/45,1890,,qgonzalez@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,22/Dec/20,william_hartman,m,,01/May/12,4431,,cruzsamantha@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,29/Dec/20,michael_zamora,m,,05/Apr/95,1815,,michael33@hotmail.com
_universidad_de_palermo,contador_público_,08/Oct/20,james_powell,m,,01/Sep/79,2105,,ujohnson@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,14/Jan/21,christopher_anderson,m,,13/Nov/96,2216,,escott@yahoo.com
_universidad_de_palermo,licenciatura_en_administración_,04/Sep/20,tim_peterson,m,,17/Apr/24,2821,,kennethcunningham@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,27/Dec/20,jerry_meyer,m,,10/Jul/23,6538,,reedjames@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,28/Dec/20,pamela_johnson,f,,26/Oct/65,1742,,michaeldavis@gmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,04/Nov/20,mark_graves,m,,21/Jun/09,7609,,smithmary@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,01/Feb/21,john_thompson,m,,21/Jul/02,1735,,fmccall@hotmail.com
_universidad_de_palermo,ingeniería_electrónica,01/Oct/20,brittany_robertson,f,,01/Jun/46,4119,,jacksonthompson@hotmail.com
_universidad_de_palermo,licenciatura_en_artes,09/Dec/20,carol_sellers,f,,13/Feb/45,4109,,marycherry@yahoo.com
_universidad_de_palermo,licenciatura_en_administración_,12/Oct/20,antonio_adams,m,,16/Feb/14,3701,,jacksoncarroll@gmail.com
_universidad_de_palermo,bioquímica,04/Jan/21,karen_white,f,,05/Oct/33,3418,,sabrina92@yahoo.com
_universidad_de_palermo,arquitectura,05/Dec/20,sarah_massey,f,,29/Mar/19,2741,,fyoung@hotmail.com
_universidad_de_palermo,actuario_,20/Sep/20,stacey_haas,f,,31/Jul/54,3172,,kkelley@hotmail.com
_universidad_de_palermo,agronomía,18/Nov/20,david_white,m,,21/Nov/14,2185,,sandovalerica@gmail.com
_universidad_de_palermo,contador_público_,04/Dec/20,anne_warren,f,,10/Oct/33,5777,,carternancy@yahoo.com
_universidad_de_palermo,arquitectura,15/Sep/20,daniel_marquez,m,,08/May/89,3324,,whenson@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,24/Jan/21,nicholas_rice,m,,29/Aug/49,7107,,meganle@hotmail.com
_universidad_de_palermo,licenciatura_en_psicología,19/Oct/20,michelle_kemp,f,,09/May/69,6228,,wrightjennifer@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,07/Oct/20,mrs._maria_lee,f,,11/Dec/74,6459,,nguyenkenneth@gmail.com
_universidad_de_palermo,contador_público_,16/Dec/20,kathy_martin,f,,06/Nov/05,8505,,smithpatricia@yahoo.com
_universidad_de_palermo,licenciatura_en_artes,28/Oct/20,latoya_bailey,f,,13/Jun/10,2185,,william08@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,16/Dec/20,william_mccormick,m,,29/Mar/29,4503,,marisa01@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,12/Oct/20,veronica_dyer,f,,19/Feb/83,5327,,ojones@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,10/Oct/20,joanne_benjamin,f,,10/Nov/55,4434,,griffinisabel@hotmail.com
_universidad_de_palermo,agronomía,16/Dec/20,michelle_logan,f,,07/Oct/38,6740,,larajessica@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,01/Dec/20,kaylee_johnson,f,,18/Aug/10,3453,,fgibson@hotmail.com
_universidad_de_palermo,farmacia,14/Oct/20,mary_cox,f,,29/Aug/74,4152,,ramosgregory@yahoo.com
_universidad_de_palermo,bioquímica,21/Sep/20,philip_barnes,m,,04/Jan/87,5513,,paul69@yahoo.com
_universidad_de_palermo,medicina,14/Dec/20,timothy_walls,m,,06/Nov/07,5579,,jeremyherring@yahoo.com
_universidad_de_palermo,bioquímica,14/Jan/21,richard_king,m,,30/Dec/75,5569,,wrichards@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,07/Dec/20,christina_robinson_md,f,,02/Aug/21,6203,,tphillips@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,04/Nov/20,curtis_allen,m,,18/Jan/27,3200,,sally17@gmail.com
_universidad_de_palermo,ciencias_veterinarias,02/Oct/20,carlos_bernard,m,,28/Mar/91,3514,,tanyawebster@yahoo.com
_universidad_de_palermo,agronomía,08/Dec/20,brittany_watson,f,,21/Dec/06,2154,,kellyrussell@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,12/Oct/20,cynthia_adams,f,,07/Oct/99,5595,,erik55@gmail.com
_universidad_de_palermo,farmacia,30/Dec/20,heather_barber,f,,18/Mar/17,5374,,kelly12@hotmail.com
_universidad_de_palermo,ingeniería_mecánica,24/Dec/20,jesse_davis,m,,01/May/97,4561,,mark69@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_ambientales,29/Oct/20,nicole_brooks,f,,15/Nov/78,7639,,stevensontrevor@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,23/Jan/21,tyrone_bennett,m,,13/Apr/06,7003,,taylorsarah@gmail.com
_universidad_de_palermo,diseño_industrial,31/Jan/21,jason_barnett,m,,19/May/25,5551,,brucenancy@yahoo.com
_universidad_de_palermo,licenciatura_en_sociología_,14/Dec/20,angela_larsen,f,,28/Feb/34,7135,,jaredyoung@gmail.com
_universidad_de_palermo,ingeniería_en_informática,17/Dec/20,troy_warner,m,,14/Jun/68,8313,,glenda49@gmail.com
_universidad_de_palermo,ingeniería_mecánica,07/Oct/20,tiffany_reynolds,f,,04/Feb/55,3156,,tramirez@gmail.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,26/Oct/20,mrs._april_lawrence,f,,07/Jul/15,2709,,tylerlewis@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,21/Nov/20,nicole_maynard,f,,03/Sep/31,3287,,rosariohaley@hotmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,16/Jan/21,jennifer_crawford,f,,28/Apr/96,1631,,kimberlymcdaniel@gmail.com
_universidad_de_palermo,ingeniería_mecánica,11/Dec/20,donna_velasquez,f,,01/Jul/88,3705,,peterguzman@hotmail.com
_universidad_de_palermo,licenciatura_en_artes,15/Dec/20,barbara_fuller,f,,15/Mar/11,5613,,ulane@gmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,19/Sep/20,wendy_clarke,f,,17/Jun/24,9013,,ijones@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,05/Oct/20,jeffrey_villegas,m,,16/Apr/13,1915,,matthew26@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,18/Oct/20,jonathan_smith,m,,11/Sep/60,3144,,romeroandrea@hotmail.com
_universidad_de_palermo,licenciatura_en_administración_,15/Nov/20,victoria_stewart,f,,03/Mar/46,3443,,osbornjamie@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,12/Oct/20,kristen_hall,f,,25/Feb/69,1929,,gstephens@yahoo.com
_universidad_de_palermo,licenciatura_en_administración_,30/Dec/20,terri_collier,f,,10/Oct/69,1987,,brian87@gmail.com
_universidad_de_palermo,ingeniería_electrónica,08/Jan/21,paul_rios,m,,04/Jan/45,3565,,jlong@yahoo.com
_universidad_de_palermo,licenciatura_en_sociología_,21/Sep/20,cassandra_benson,f,,23/Jun/29,4242,,brendagreen@hotmail.com
_universidad_de_palermo,agronomía,17/Oct/20,martin_medina,m,,21/Mar/64,6333,,jesusharris@yahoo.com
_universidad_de_palermo,licenciatura_en_administración_,13/Jan/21,sara_wright,f,,25/Oct/53,7400,,taravargas@hotmail.com
_universidad_de_palermo,contador_público_,07/Nov/20,david_smith,m,,07/Jan/39,6230,,michelle81@hotmail.com
_universidad_de_palermo,licenciatura_en_sociología_,18/Sep/20,brenda_tran,f,,10/Feb/18,4701,,dmorgan@gmail.com
_universidad_de_palermo,bioquímica,21/Dec/20,johnathan_jordan_jr.,m,,22/Oct/13,4643,,owensdiane@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,03/Jan/21,robert_moreno,m,,04/Apr/38,3551,,stephen60@hotmail.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,08/Dec/20,debbie_flynn,f,,19/Oct/69,6307,,qwiggins@yahoo.com
_universidad_de_palermo,contador_público_,12/Oct/20,rickey_scott,m,,09/Aug/13,5265,,salazaramanda@yahoo.com
_universidad_de_palermo,ingeniería_electrónica,12/Dec/20,christian_smith,m,,16/Mar/16,1659,,john74@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,07/Jan/21,tammy_turner,f,,08/Sep/61,2301,,susan05@hotmail.com
_universidad_de_palermo,medicina,26/Sep/20,melissa_johnson,f,,27/Jul/18,6100,,joshua63@hotmail.com
_universidad_de_palermo,licenciatura_en_psicología,13/Jan/21,hannah_mckinney,f,,06/Jul/57,5473,,asmith@yahoo.com
_universidad_de_palermo,agronomía,03/Jan/21,rachel_green,f,,11/Aug/16,4701,,theresafoster@yahoo.com
_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,18/Dec/20,jeffrey_moore,m,,03/Jan/11,7404,,hernandezcraig@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,02/Dec/20,rhonda_bradley,f,,15/Jul/35,5603,,michaelyoung@gmail.com
_universidad_de_palermo,ingeniería_mecánica,17/Dec/20,johnny_cook,m,,06/Mar/33,2144,,jonesryan@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,01/Sep/20,christopher_simpson,m,,05/Mar/63,1911,,kellyscott@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,22/Jan/21,christopher_lee,m,,04/Mar/67,6213,,uguerra@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,28/Sep/20,mary_daniels,f,,13/Jun/09,2347,,sherylmartin@hotmail.com
_universidad_de_palermo,actuario_,01/Nov/20,lawrence_pace,m,,18/Sep/53,8150,,kristincasey@gmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,23/Dec/20,michael_shaw,m,,09/Apr/08,6623,,millergary@yahoo.com
_universidad_de_palermo,diseño_industrial,28/Jan/21,david_pittman,m,,24/Jun/13,7114,,lindsaymays@hotmail.com
_universidad_de_palermo,ingeniería_mecánica,28/Sep/20,lindsay_martinez,f,,26/Dec/50,2451,,abarker@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,27/Dec/20,tony_simmons,m,,23/Jun/69,4633,,brownjesse@hotmail.com
_universidad_de_palermo,ingeniería_en_informática,09/Sep/20,morgan_taylor,f,,01/Mar/29,3471,,walkermartin@gmail.com
_universidad_de_palermo,bioquímica,08/Nov/20,jamie_king,f,,19/Dec/11,2324,,john08@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,03/Nov/20,john_hernandez,m,,08/Nov/18,6648,,taylorbernard@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,26/Sep/20,kimberly_barnes,f,,02/Feb/13,5470,,seanmorris@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,09/Oct/20,sally_cruz,f,,17/Dec/22,3048,,obrienandrew@yahoo.com
_universidad_de_palermo,agronomía,05/Nov/20,theresa_kim,f,,12/Nov/20,8347,,hwilson@yahoo.com
_universidad_de_palermo,licenciatura_en_artes,12/Sep/20,andrew_curtis,m,,19/Oct/30,3272,,rebecca36@gmail.com
_universidad_de_palermo,farmacia,17/Sep/20,samantha_johnson,f,,22/Nov/92,1921,,hallbradley@yahoo.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,21/Dec/20,cory_harper,m,,18/Apr/61,8328,,lsnyder@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,25/Oct/20,amy_hutchinson,f,,05/Nov/03,1688,,cindy20@yahoo.com
_universidad_de_palermo,bioquímica,11/Nov/20,jeremiah_wise,m,,14/Jan/23,4631,,joseph89@gmail.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,21/Dec/20,jason_edwards,m,,18/Nov/67,5563,,kirbyeric@gmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,16/Sep/20,johnny_garrison,m,,19/Aug/81,3353,,johnnunez@hotmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,11/Oct/20,judy_mcintosh,f,,12/Oct/05,3020,,thomaswaller@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,02/Oct/20,ms._april_fernandez_dds,f,,11/Aug/65,2126,,baileyjoseph@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,08/Dec/20,kimberly_guerrero,f,,24/Jun/23,5751,,gutierrezjacob@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,05/Nov/20,sheryl_parsons,f,,20/Jul/88,6612,,brent93@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,14/Dec/20,mark_webb,m,,14/Nov/12,8514,,daviddavid@yahoo.com
_universidad_de_palermo,licenciatura_en_sociología_,08/Sep/20,francisco_frey,m,,15/Mar/68,8146,,montgomerydaniel@yahoo.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,06/Jan/21,scott_greer,m,,26/Sep/31,5585,,kellyhernandez@hotmail.com
_universidad_de_palermo,actuario_,28/Oct/20,thomas_george,m,,01/Feb/10,1765,,michaelquinn@yahoo.com
_universidad_de_palermo,agronomía,28/Nov/20,matthew_gibson,m,,23/Jul/06,1886,,suarezrandy@hotmail.com
_universidad_de_palermo,licenciatura_en_artes,18/Oct/20,kimberly_gomez,f,,15/Mar/64,2241,,makaylawhitney@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,30/Dec/20,jeffery_salinas,m,,14/Dec/15,8424,,qfields@gmail.com
_universidad_de_palermo,medicina,20/Nov/20,christy_clark,f,,25/May/33,2905,,williamcooley@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,19/Jan/21,amanda_moore,f,,15/Mar/88,3572,,amandakramer@gmail.com
_universidad_de_palermo,licenciatura_en_artes,11/Sep/20,tracey_williamson,f,,29/Aug/71,6643,,mccarthyashley@yahoo.com
_universidad_de_palermo,diseño_industrial,19/Oct/20,thomas_luna,m,,17/Aug/15,6053,,stephanie19@yahoo.com
_universidad_de_palermo,medicina,26/Dec/20,gina_fisher,f,,16/Nov/74,3701,,marynicholson@hotmail.com
_universidad_de_palermo,agronomía,09/Dec/20,brittany_mcpherson,f,,05/Oct/41,3280,,halenicole@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,02/Nov/20,michele_hurst,f,,07/Feb/07,1768,,gcollins@hotmail.com
_universidad_de_palermo,diseño_industrial,10/Nov/20,eric_warren,m,,06/Nov/50,5429,,mcknightamanda@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,23/Jan/21,michael_williams,m,,07/Jun/16,6335,,hunterrobert@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,23/Nov/20,justin_russell,m,,10/Aug/89,2709,,michaelhill@hotmail.com
_universidad_de_palermo,diseño_industrial,11/Sep/20,patrick_valdez,m,,20/Aug/40,5634,,vaughnallison@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,19/Jan/21,michael_braun,m,,10/Dec/10,6279,,frank29@yahoo.com
_universidad_de_palermo,agronomía,13/Jan/21,dennis_downs_md,m,,29/Jun/71,6621,,thomascook@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,23/Jan/21,belinda_chambers,f,,09/Mar/85,8111,,ogonzalez@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,27/Nov/20,charles_graham,m,,10/Aug/09,1890,,andrewrobinson@gmail.com
_universidad_de_palermo,agronomía,03/Sep/20,robert_williams,m,,27/Nov/32,6640,,caseandrea@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,27/Nov/20,joseph_perez,m,,09/Apr/06,2931,,monica74@hotmail.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,24/Nov/20,diana_lewis,f,,17/Sep/16,3526,,christiangarcia@yahoo.com
_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,12/Oct/20,kevin_taylor,m,,08/Oct/08,2415,,pamela05@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,28/Jan/21,gary_herrera,m,,09/Nov/32,7265,,gallaghermatthew@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,30/Sep/20,kelly_butler,f,,06/Jan/38,8418,,amanda85@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,26/Dec/20,james_armstrong,m,,10/May/34,6667,,yangmelanie@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,25/Nov/20,nicole_hawkins,f,,24/Apr/11,6075,,amonroe@hotmail.com
_universidad_de_palermo,diseño_industrial,30/Nov/20,joshua_griffith,m,,24/Aug/18,4143,,stonedaniel@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,27/Nov/20,debra_atkins,f,,19/Dec/48,1746,,courtneypeterson@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,17/Nov/20,kathryn_carrillo,f,,30/Jan/07,6661,,brittany68@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,26/Dec/20,jeffrey_love,m,,02/Aug/92,7535,,elizabethsanchez@hotmail.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,22/Jan/21,renee_jones,f,,27/Apr/14,3700,,coxmichael@gmail.com
