university,career,inscription_date,first_name,last_name,gender,age,birth_date,postal_code,location,email
-universidad-abierta-interamericana,Medicina,20/Nov/28,Katherine-palmer,,F,,50/Jun/24,,Domselaar,Mitchellpatricia@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/29,Christopher-butler,,M,,13/Sep/14,,Colonia-roca,Melissa12@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/15,Edward-bond,,M,,11/Dec/17,,La-bilbaina,Victoria39@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/26,Matthew-johnson,,M,,14/Oct/02,,Chillar,Millerrobert@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/28,Christian-leblanc,,M,,10/Jan/08,,Beruti,Jeremy76@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/10,Pamela-morrison,,F,,68/Jan/13,,El-zapallar,Lori32@gmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/28,Christopher-avila,,M,,11/Mar/06,,Cañada-rica,Roneal@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Oct/12,Joyce-acosta,,F,,17/Oct/29,,Colonia-berlin,Eric12@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/17,Adrian-hardy,,M,,95/Feb/09,,Bermudez,Kreese@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/11,Mary-allen,,F,,05/Mar/06,,Cabreria,Gnovak@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Dec/16,Darlene-pearson,,F,,37/Aug/05,,Abra-del-trigo,Xlewis@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/22,Lisa-colon,,F,,16/Aug/31,,Encina,Mfrank@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/30,Alexandria-blanchard,,F,,06/Nov/29,,Planicie-banderita,Hailey24@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/17,Barbara-davis,,F,,68/Aug/04,,Arroyito,Korr@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/24,Jessica-ross,,F,,54/Jul/04,,La-cañada,Anthonychavez@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/26,Daniel-shields,,M,,39/Nov/08,,Arenaza,Nathan17@hotmail.com
-universidad-abierta-interamericana,Medicina,21/Jan/13,Jeremy-walter,,M,,08/Jul/24,,Campamento-sol,Alexandra44@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/26,Reginald-burton,,M,,21/Apr/29,,Garcia-del-rio,Hughesmichael@yahoo.com
-universidad-abierta-interamericana,Farmacia,20/Sep/17,Caleb-parks,,M,,57/Jun/16,,22-de-diciembre,Irosales@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/22,Thomas-roberts,,M,,05/Jul/05,,Brea-chimpana,Lreed@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/01,Seth-nunez,,M,,69/Jun/04,,Isla,Hillmichael@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/30,Jennifer-taylor,,F,,87/May/22,,Arroyo-corralito,Ucarroll@hotmail.com
-universidad-abierta-interamericana,Bioquímica,21/Jan/10,Frank-randall,,M,,54/Jun/07,,Bernal-este,Kimberlyortiz@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/18,Christine-scott-dds,,F,,06/Nov/22,,Costa-del-rio-azul,Rebecca45@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/20,Robert-dyer,,M,,60/Sep/23,,Planicie-banderita,Akelly@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/23,Maria-simmons,,F,,83/May/12,,De-bruyn,Michael42@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/04,Mr.-greg-ferguson,,M,,75/Jan/21,,Colonia-bella-vista,Hgay@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/28,Sara-evans,,F,,01/Sep/15,,Fortin-lavalle,Berryjack@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/07,Christopher-cummings,,M,,20/May/16,,America-unida,Sydneykeith@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/23,Danielle-morris,,F,,33/Oct/26,,Abalo,Christopherking@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/21,Emily-rose,,F,,88/Apr/12,,Colonia-la-oracion,Crystal04@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/09,Eric-english,,M,,19/Oct/18,,Arauco,Lesliereese@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/04,Carlos-dixon,,M,,98/Nov/09,,Colonia-baron-hirsch,Yrodriguez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/17,Rhonda-cantu,,F,,11/Sep/07,,Chovet,Osmith@yahoo.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/26,Jacob-anthony,,M,,08/Oct/31,,La-chirlandia,Bauerdesiree@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/20,Joseph-harris,,M,,93/Oct/28,,Asuncion,Brittney56@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/25,Mark-sanders,,M,,37/Jun/11,,Cuenca,Shawn05@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/20,Janice-dillon,,F,,59/May/08,,Barrio-carosio,Mitchelljonathan@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Oct/22,Michael-clark,,M,,19/Jun/12,,Amuschina,Uwells@hotmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/25,Heidi-patel,,F,,60/Oct/30,,Agua-colorada,Alanglover@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Sep/17,Christopher-jackson,,M,,08/Jul/25,,Villa-adelina,Dianeturner@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/30,Mrs.-mary-carlson,,F,,53/Sep/10,,Aguada,Mollyberry@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Dec/24,Bradley-shepherd,,M,,15/Jun/28,,Colon,Tclarke@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/16,Kyle-jones,,M,,58/Jun/25,,Colonia-la-blanquita,Wrighteric@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/02,Thomas-chapman,,M,,29/Jan/31,,Esmeralda,Vjohnson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/07,Ryan-martin,,M,,07/Feb/28,,Alisos--de-abajo,Anthonymorrison@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/16,Darrell-mclaughlin,,M,,93/Oct/19,,Aimogasta,Jennifer18@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/08,Patricia-banks,,F,,82/Oct/26,,Algarrobal-puisoye,Rspears@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Oct/18,Sandy-wilson,,F,,73/Sep/01,,Acerillos,Joseph45@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/24,Maureen-gallagher,,F,,75/Nov/14,,Arroyo-las-minas,Foxemily@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/09,Tina-andrews,,F,,01/Nov/27,,Aguirrezabala,Bensonsharon@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Dec/10,Sara-frazier,,F,,86/Aug/27,,Aeropuerto-ezeiza,Samanthafleming@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/15,Stacie-mckinney,,F,,63/Apr/05,,El-campamento,Watsonjames@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/31,Michael-simpson,,M,,64/Oct/17,,Estacion-saguier,Ucurtis@gmail.com
-universidad-abierta-interamericana,Bioquímica,21/Jan/10,Natalie-williams,,F,,13/Mar/12,,3-de-mayo,Sonia08@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Feb/01,Mandy-johnson,,F,,09/Dec/17,,Desvio-boero,Kimberlypalmer@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Nov/28,Patty-washington,,F,,12/Oct/02,,Juan-e-barra,Pamela31@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/25,Gina-conley,,F,,94/Oct/28,,Agua-de-dionisio,Penningtoncatherine@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/21,Ms.-jennifer-carrillo,,F,,15/Feb/25,,Campo-la-nena,Dwood@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/16,Stacy-perkins,,F,,44/Feb/02,,Campo-gimenez,Fjohnson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/16,David-bryan,,M,,09/Oct/05,,Abra-del-tafi,Garyross@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/18,Brad-johnson,,M,,74/Jun/16,,Ochenta-y-cuatro,Riveracaleb@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/05,Patrick-tran,,M,,02/Apr/20,,Arroyo-salado,Bernardbrittany@hotmail.com
-universidad-abierta-interamericana,Medicina,21/Jan/26,Allison-williams-phd,,F,,21/Mar/06,,Bonpland-norte,Jbrennan@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Sep/09,Monica-mcconnell,,F,,81/Aug/28,,Abra-de-hinojo,Ray55@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/17,Sandra-townsend,,F,,06/Apr/15,,Aguas-de-las-mulas,Bcontreras@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/30,James-mann,,M,,19/Sep/02,,Colonia-arocena-ina,Bclark@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/08,Jeff-callahan,,M,,13/Oct/16,,Arroyo-salado,Coreyayers@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,21/Jan/19,Laurie-atkinson,,F,,60/Nov/01,,Francisco-casal,Clayroy@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/17,Jeffrey-wilson,,M,,67/Sep/02,,Colonia-las-yescas,Butlernicholas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/20,Caitlyn-rivera,,F,,16/Mar/09,,Kilometro-77,Ubaker@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/07,Amanda-salinas,,F,,21/Nov/29,,Chivilcoy,Meadowsdaniel@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/02,Jeremy-eaton,,M,,65/Sep/13,,Almirante-solier,Hendersonamy@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/17,Calvin-campbell,,M,,80/Sep/17,,Gonzalez-moreno,Doughertykimberly@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Nov/01,Robert-obrien,,M,,44/Jan/11,,Camet,Lovelindsay@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Oct/18,Drew-meyers,,M,,81/Jun/14,,Calle-larga-vieja,Anthonytanner@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/23,Jeremy-sanchez,,M,,21/Jan/23,,Campo-caretto,Wdelgado@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,21/Jan/03,David-gonzales,,M,,27/Jun/18,,Fortin-lavalle,Laurascott@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/25,Theresa-hughes,,F,,15/Jan/29,,Puesto-de-isla,Romanjohn@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/19,Tammy-duncan,,F,,47/Mar/02,,Campo-salusso,Margaretcasey@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/13,Jeremy-nelson,,M,,37/Jul/11,,La-torrecita,Ewade@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/22,Micheal-beard,,M,,46/Aug/15,,4-de-noviembre,Ssimmons@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/25,Amy-kennedy,,F,,18/Oct/30,,Merlo,Derek36@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/01,Tammy-montgomery,,F,,16/Apr/28,,Cortaderas,Harrisonkaren@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/06,Keith-martinez,,M,,99/Nov/21,,Bigand,Marcia13@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/13,Christopher-hensley,,M,,43/Sep/23,,Cascada-los-cantaros,David25@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/11,Devin-morales,,M,,07/Aug/08,,Cañadita,Gordon50@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/04,Trevor-dean,,M,,97/Aug/04,,Aldea-beleiro,Laurenpierce@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/13,Felicia-washington,,F,,32/Feb/06,,El-durazno,Jennifer06@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/09,Raymond-mcconnell,,M,,84/May/21,,Alfalad,Smithmichael@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Nov/29,Beth-phillips,,F,,16/May/04,,Campo-la-flor-los-ralos,Rebeccamoreno@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/07,William-roberts,,M,,90/Jul/27,,La-torrecita,Robertmoreno@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/01,Bruce-morris,,M,,51/Jun/20,,Chovet,Johnsonthomas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/12,Jessica-may,,F,,16/Mar/07,,Argerich,Elizabethmartinez@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/07,Manuel-lopez,,M,,95/May/15,,2-de-mayo,Carol80@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/02,Suzanne-hall,,F,,72/Jul/11,,Huanqueros,Katie66@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Nov/26,Michael-paul,,M,,34/Feb/01,,Haras-san-jacinto,Krogers@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/28,Nathan-wilkinson,,M,,72/Feb/19,,Chilecito,Christopher65@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Dec/22,Richard-rios,,M,,04/Mar/30,,Colman,Donaldbrady@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/12,Michelle-hill,,F,,22/Jan/31,,Barrio-belgrano,Brownkaren@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/28,Andrea-dixon,,F,,51/Oct/09,,Avena,Richard83@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/23,Janet-landry,,F,,21/Oct/31,,Alberti,Ljefferson@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/11,Richard-shaffer,,M,,05/Jan/31,,La-chirlandia,Hollandashley@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/22,Michael-pitts,,M,,91/Nov/17,,El-guanaco,Zwilliams@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/14,Keith-taylor,,M,,16/Apr/29,,El-rincon,Christopher44@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/03,Timothy-holmes,,M,,16/Jun/27,,Asuncion,Matthewjohnson@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/24,William-davis,,M,,40/Nov/02,,El-jupiter,Nancyjohns@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/07,Christopher-donaldson,,M,,80/Feb/02,,Cespedes,Jonestony@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/04,Jennifer-schwartz,,F,,80/Dec/19,,11-de-mayo,Alishafranklin@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/01,Sophia-morales,,F,,19/Sep/24,,Villa-de-mayo,Patricia24@yahoo.com
-universidad-abierta-interamericana,Medicina,21/Jan/07,Gregory-freeman,,M,,16/Jun/02,,Espartillar,Louis68@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/09,Christine-edwards,,F,,47/Sep/07,,La-gama,Lisaallen@yahoo.com
-universidad-abierta-interamericana,Actuario-,21/Jan/26,Alyssa-marsh,,F,,07/Jan/07,,Barrio-belgrano-ortiz,Colemiller@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/10,Michele-johnson,,F,,54/Jun/14,,Amilgancho,Michael50@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/20,Evan-dickson,,M,,07/Nov/06,,Villa-de-mayo,Zunigawilliam@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/04,Wesley-spencer,,M,,83/May/11,,Chapanay,Woodwarddawn@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/21,Ashley-campos,,F,,08/Feb/18,,Empalme,Omcclure@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Sep/30,Paul-henderson,,M,,62/May/16,,Alvarez-jonte,Alexanderamy@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/01,Heather-greene,,F,,54/Oct/03,,Campo-de-villamil,Johnsonisabella@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/05,Andrea-scott,,F,,56/Jan/09,,Villa-eloisa,Ortegajoseph@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/20,Tanya-coleman,,F,,30/Feb/03,,Colonia-california,Xknight@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/08,Deborah-green,,F,,36/Jul/05,,Luis-guillon,Amandawalker@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Dec/02,Richard-garrett,,M,,75/Jul/07,,Bajo-las-tunas,Bradleylauren@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Dec/14,Carlos-mitchell,,M,,75/Jun/05,,Atahualpa,Sberry@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/10,Maria-brown,,F,,68/Feb/27,,Bajastine,Jenkinsrobin@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/12,Sean-shaw,,M,,62/Jul/30,,Avanzada,Kennethbuck@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/08,Theresa-griffin,,F,,19/Nov/15,,Aaron-castellanos,Nathaniel66@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/10,Andre-harrington,,M,,20/Mar/04,,Caspinchango,Nford@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/23,Erin-nielsen,,F,,85/Jul/21,,Estancia-las-isletas,Joneswyatt@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/18,Janice-hughes,,F,,49/Oct/22,,Bonnement,Curtis92@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/08,Annette-ellis,,F,,09/Apr/18,,Carreras,Stephensmary@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/30,Robert-cole,,M,,05/Jan/02,,Allen,Williamselizabeth@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/28,Joshua-phillips,,M,,21/Mar/26,,Rafael-castillo,Jennifer64@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/15,Joseph-orozco,,M,,21/Aug/20,,Girodias,Goodmichelle@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/07,Brian-smith,,M,,09/Aug/31,,Angostura,Longalexandria@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/04,Tina-williams,,F,,79/Mar/26,,Alto-el-puesto,Santosmiguel@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/27,Matthew-gonzalez,,M,,15/Jun/18,,Aguadita,Lmendoza@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/31,Brenda-beck,,F,,80/Oct/21,,3-de-mayo,Lsmith@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/25,Richard-hanson,,M,,98/Jul/22,,Grutly,Elizabethbennett@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/16,Mrs.-suzanne-mckenzie,,F,,07/Aug/01,,Agrio-balsa,Janelee@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/01,Karen-cohen,,F,,68/Aug/05,,Balsa-senillosa,Ujones@yahoo.com
-universidad-abierta-interamericana,Farmacia,20/Nov/22,Lauren-fernandez,,F,,00/Sep/27,,Dock-sud,Sanchezkatie@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/29,Karen-garcia,,F,,56/Aug/08,,Brea-chimpana,Williamswilliam@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/21,Nicholas-grant,,M,,27/Jun/16,,Aguada-san-roque,Jamesmiller@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/17,Desiree-roberts,,F,,38/Jul/13,,Arequito,Ystephens@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/06,Amanda-davis,,F,,07/Feb/17,,Juan-vela,Angelawalter@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/15,Nathan-luna,,M,,88/Jun/02,,Agua-amarilla-la-hoyada,Wbrown@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/22,Helen-wiggins,,F,,50/Oct/01,,Colonia-valdez,Chad53@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/18,Jenny-reynolds,,F,,27/Oct/11,,Carilo,Petersenthomas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/21,Albert-logan,,M,,73/Nov/27,,Colonia-jauregui,Jessicahampton@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/01,Brian-mckenzie,,M,,11/Aug/08,,Colonia-avellaneda,Carl83@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/27,Harold-lynn,,M,,24/Oct/11,,Campo-rodriguez,Timothyramirez@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/22,Kevin-williams,,M,,09/Jun/28,,17-de-agosto,Paul98@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/11,Brenda-simpson,,F,,23/Jun/30,,Abalo,Ericjimenez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/26,Diane-howard,,F,,43/Oct/06,,Arroyo-grande,Washingtonbarbara@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/17,Phillip-li,,M,,66/Aug/17,,El-perdido-est-jose-guisasola,Earlpacheco@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/29,William-gutierrez,,M,,56/Mar/07,,Estancia-las-isletas,Ewilson@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/07,Jessica-powers,,F,,03/Aug/25,,Antiguo,Vanessaleon@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/05,Thomas-shelton,,M,,60/Mar/22,,Guamini,Camachomelinda@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/14,Michael-washington,,M,,58/Mar/11,,San-mayol,Bradleyjohnny@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/30,Joseph-nelson,,M,,96/May/18,,Aguirre-cue,Ithomas@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/01,Robert-parker,,M,,20/Jan/13,,Bordenave,Williamsjessica@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/21,Margaret-armstrong,,F,,59/Aug/13,,Agua-de-la-mula,Ttaylor@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Nov/02,Robert-weber,,M,,00/Dec/07,,Aconquija,Loganmorales@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/06,Mary-smith,,F,,18/Apr/08,,Cañada-la-negra,Alexanderrodriguez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/25,Jonathan-wood,,M,,12/Nov/01,,Almirante-brown,Alex66@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/06,Kevin-brady,,M,,06/Apr/20,,Arteaga,Dmorrison@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/23,Abigail-christian,,F,,73/Nov/04,,Colonia-velez,Fieldsjohn@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/26,Grace-allen,,F,,44/Jan/17,,Alfalad,Kevindavis@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/19,Cheryl-jackson,,F,,04/Nov/10,,Colonia-hernandarias,Triciagomez@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/17,Carol-rodriguez,,F,,42/Jun/02,,Argentina-belvedere,Washingtonmisty@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/06,Jason-rivera,,M,,85/Aug/07,,Calera-la-norma,Freyaaron@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/26,Belinda-ballard,,F,,31/May/09,,Estacion-yerua,Martinwebb@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/16,Amy-smith,,F,,61/Jan/06,,La-sara,Brianpeters@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/20,Mark-kelly,,M,,22/Nov/29,,Aero-club-rosario,Gonzaleskim@gmail.com
