university,career,last_name,gender,birthdate,age,postal_code,location,email,inscription_date
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ENGINEER,-CIVIL-(CONSULTING)",JENNIFER-MCCLURE,F,07-04-2014,,,BERISSO,WANDA86@HOTMAIL.COM,2020-11-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MUSEUM/GALLERY-CONSERVATOR,NANCY-RIVERA,F,20-10-2008,,,BARRIO-LA-LUISA,HEATHER51@YAHOO.COM,2020-06-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,WARDEN/RANGER,RODNEY-LEWIS,M,05-02-1960,,,CAMPO-DE-LOS-ANDES,BROWNJEFFREY@YAHOO.COM,2020-03-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SCIENTIST,-FORENSIC",MICHELLE-GALLEGOS,F,05-04-2011,,,ALTAMIRANO-SUD,SARACASEY@GMAIL.COM,2020-11-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FIELD-TRIALS-OFFICER,HEATHER-PERRY,F,05-06-1913,,,COSTA-DEL-NOGOYA,WBROWNING@HOTMAIL.COM,2020-05-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ELECTRICAL-ENGINEER,ERIC-ROACH,M,15-12-1950,,,EL-SOCORRO,RUIZAMBER@YAHOO.COM,2020-05-09
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CLINICAL-PSYCHOLOGIST,JUSTIN-OCHOA,M,20-06-2016,,,ALVAREZ,YVONNEJACOBS@HOTMAIL.COM,2020-08-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ADMINISTRATOR,-ARTS",REBECCA-PRATT,F,14-06-1991,,,CUARTEL-V,HEATHER59@HOTMAIL.COM,2020-09-08
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RETAIL-BUYER,SHANNON-WOLF,F,16-02-1919,,,BARRIO-VILLA-ADELA,DSHELTON@HOTMAIL.COM,2020-08-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARITY-OFFICER,WYATT-EVANS,M,05-04-1926,,,CAPITAN-CASTRO,UMACK@YAHOO.COM,2020-11-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LOCATION-MANAGER,ALEXIS-LOPEZ,F,26-05-2011,,,LA-CAÑADA,MORGANELIZABETH@HOTMAIL.COM,2020-04-10
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FOREST/WOODLAND-MANAGER,JOSHUA-FISHER,M,03-08-1987,,,COLONIA-LIA-Y-ALLENDE,XANDREWS@HOTMAIL.COM,2020-05-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PASSENGER-TRANSPORT-MANAGER,MISTY-BRADSHAW,F,06-01-1963,,,APOSTOLES,TADAMS@HOTMAIL.COM,2020-12-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ADVERTISING-ART-DIRECTOR,CATHERINE-KIM,F,15-05-1978,,,ALBIGASTA,BETH27@GMAIL.COM,2020-07-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,IMMIGRATION-OFFICER,BRIAN-RICHARDS,M,26-09-1962,,,ALASTUEY,MONTOYAVANESSA@YAHOO.COM,2020-04-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FREIGHT-FORWARDER,CONNIE-HOLLAND,F,10-03-1974,,,CHUMBICHA,SAMANTHAJOHNSON@YAHOO.COM,2020-05-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,QUARRY-MANAGER,ISAAC-JAMES,M,17-07-1938,,,ANDRADE,KARENSHIELDS@GMAIL.COM,2020-08-09
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SCIENTIST,-BIOMEDICAL",JOSHUA-LEONARD,M,13-08-1984,,,ALTO-GRANDE,CRISTINAHARRIS@GMAIL.COM,2020-09-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,STRUCTURAL-ENGINEER,ROBERT-RODRIGUEZ,M,15-10-1957,,,CALCHAQUI,CCOX@HOTMAIL.COM,2020-09-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,WASTE-MANAGEMENT-OFFICER,MELISSA-GONZALEZ,F,28-02-1982,,,BELLA-VISTA,HANSENLISA@YAHOO.COM,2020-02-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SCIENTIST,-MARINE",BRENDA-RAMIREZ,F,28-06-1916,,,LA-UNION,MICHAELPRATT@YAHOO.COM,2020-03-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MULTIMEDIA-SPECIALIST,CHARLES-SAMPSON,M,06-11-1905,,,CATINZACO,RBAILEY@YAHOO.COM,2020-11-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCT-MANAGER,MS.-ANGELA-MCCLURE-MD,F,26-12-1936,,,COLONIA-PUJOL,DHARRELL@HOTMAIL.COM,2020-09-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHIEF-OPERATING-OFFICER,JULIE-MOORE,F,18-03-1979,,,ADOLFO-ALSINA,MELISSADOWNS@YAHOO.COM,2020-11-27
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"BIOCHEMIST,-CLINICAL",JUSTIN-CURTIS,M,01-10-1918,,,AVENIDA-EJERCITO-PARANA,JOHNHALL@YAHOO.COM,2020-02-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DIETITIAN,BRITTANY-MARTIN,F,07-01-1908,,,BERMUDEZ,MCMILLANANGIE@HOTMAIL.COM,2020-03-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"NURSE,-MENTAL-HEALTH",ALFRED-WILLIAMS,M,26-04-1992,,,9-DE-JULIO,ALVAREZMARK@HOTMAIL.COM,2020-02-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FURTHER-EDUCATION-LECTURER,JORDAN-MCDOWELL,M,08-05-1984,,,CIUDADELA,RUTH76@HOTMAIL.COM,2020-02-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ASSOCIATE-PROFESSOR,JOE-MARTINEZ,M,11-10-1951,,,AMERICA,DALTONWILLIAM@HOTMAIL.COM,2020-04-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHIEF-OPERATING-OFFICER,DAVID-HERNANDEZ,M,07-12-2016,,,CORRENTOSO,VEVANS@GMAIL.COM,2020-02-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONSULTING-CIVIL-ENGINEER,DOUGLAS-COLE,M,11-05-1915,,,ATREUCO,SHAWNWEISS@HOTMAIL.COM,2020-01-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"EDITOR,-COMMISSIONING",ROBERT-RANGEL,M,18-07-1983,,,ALDECON,VREYNOLDS@GMAIL.COM,2020-08-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PUBLIC-LIBRARIAN,AMY-CARR,F,26-12-1996,,,COLONIA-JOSEFA,GLENNSPARKS@GMAIL.COM,2020-09-08
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"THERAPIST,-MUSIC",JULIE-VAUGHAN,F,27-07-1915,,,RANELAGH,KELLYBRYAN@GMAIL.COM,2020-07-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RESTAURANT-MANAGER,SARAH-BISHOP,F,15-08-1930,,,9-DE-JULIO,JONATHANGARCIA@GMAIL.COM,2020-02-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LEXICOGRAPHER,JOSEPH-FRANCIS,M,03-06-1920,,,ABBOTT,XBURNETT@GMAIL.COM,2020-08-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SECRETARY/ADMINISTRATOR,MICHELLE-HOLLOWAY,F,10-05-1972,,,COLONIA-TACURALES,DAVIDGREEN@HOTMAIL.COM,2020-04-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RADIO-BROADCAST-ASSISTANT,MARVIN-TRAN,M,04-08-2005,,,ALTO-VERDE,ASKINNER@GMAIL.COM,2020-07-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACUPUNCTURIST,TIFFANY-SOTO,F,01-02-1973,,,ADELA-CORTI,FERGUSONJOHN@YAHOO.COM,2020-05-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,NATURE-CONSERVATION-OFFICER,DR.-JONATHAN-BAKER,M,02-02-1987,,,CAÑADON-DEL-CORRAL,JULIACARTER@HOTMAIL.COM,2020-03-02
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PRODUCER,-RADIO",TERRY-FOSTER,F,15-03-2009,,,ALEGRE,OLSONJASON@GMAIL.COM,2020-01-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PATHOLOGIST,BRETT-SMITH,M,30-05-1961,,,BARRIO-BELGRANO,DBLANCHARD@YAHOO.COM,2020-06-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PRODUCTION-DESIGNER,-THEATRE/TELEVISION/FILM",ANDREA-GUTIERREZ,F,05-04-1913,,,AGOTE,TRACYMACIAS@GMAIL.COM,2020-09-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"DEVELOPMENT-WORKER,-INTERNATIONAL-AID",ANDREW-ZIMMERMAN,M,24-11-1910,,,ALGARROBAL-PUISOYE,ROBERTSBRENDA@YAHOO.COM,2020-07-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INTERNATIONAL-AID/DEVELOPMENT-WORKER,DONNA-WHITE,F,22-10-1978,,,ANGOSTURA,BRIDGESKATHRYN@YAHOO.COM,2020-11-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARTS-DEVELOPMENT-OFFICER,JOHN-HORNE,M,23-01-1988,,,DEL-VALLE,LBRADY@GMAIL.COM,2020-02-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"DESIGNER,-GRAPHIC",CHAD-LIU,M,16-10-1915,,,ALTO-BLANCO,THOMASSMITH@HOTMAIL.COM,2020-08-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SUB,GARY-TAYLOR,M,08-08-1963,,,ALTO-VERDE,SCHMIDTJACOB@GMAIL.COM,2020-05-02
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SURVEYOR,-INSURANCE",BRIAN-WILSON,M,25-01-1939,,,ALTO-VERDE,PNELSON@GMAIL.COM,2020-04-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CALL-CENTRE-MANAGER,DEBRA-RHODES,F,26-04-1954,,,JOSE-FERRARI,KSHANNON@YAHOO.COM,2020-03-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FREIGHT-FORWARDER,ALEXANDRIA-MARTIN,F,17-08-1963,,,PEYRANO,YWILLIAMS@GMAIL.COM,2020-02-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,EXERCISE-PHYSIOLOGIST,REBECCA-SHARP,F,10-08-1940,,,ALICURA,ELIZABETHMCGRATH@YAHOO.COM,2020-09-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"THERAPIST,-ART",MARC-HANSEN,M,11-09-1988,,,PEREZ,WALTERSSARAH@GMAIL.COM,2020-01-27
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,EDUCATION-ADMINISTRATOR,SUSAN-SANCHEZ-MD,F,30-07-1965,,,INDIO-RICO,MEYERCHRISTOPHER@HOTMAIL.COM,2020-04-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CARTOGRAPHER,BRIAN-MARTIN,M,21-12-1906,,,ALMA-GRANDE,WOODWARDMARY@HOTMAIL.COM,2020-07-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INFORMATION-OFFICER,STEPHEN-DUNCAN,M,07-07-1943,,,EL-GUALICHO,UWILLIAMS@YAHOO.COM,2020-02-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"CONSERVATION-OFFICER,-NATURE",CHRISTOPHER-GONZALEZ,M,25-10-1978,,,AMENABAR,MARTINEZTAMMY@YAHOO.COM,2020-11-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARTERED-CERTIFIED-ACCOUNTANT,JOSEPH-KEITH,M,13-05-1956,,,LA-LUCILA,QRYAN@GMAIL.COM,2020-05-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PATENT-EXAMINER,THEODORE-CASTILLO,M,19-07-2007,,,LA-GAMA,CATHY43@YAHOO.COM,2020-12-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DIPLOMATIC-SERVICES-OPERATIONAL-OFFICER,KELLY-HERRERA,F,13-06-1986,,,AGUA-BOTADA,MATTHEWMULLEN@GMAIL.COM,2020-05-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INSURANCE-BROKER,KELLY-LEWIS,F,10-01-1993,,,CLASON,YWRIGHT@GMAIL.COM,2020-01-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARCHIVIST,MEGAN-COOPER,F,09-05-1974,,,PIAMONTE,BRODGERS@YAHOO.COM,2020-10-27
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,EVENT-ORGANISER,JOHN-GONZALEZ,M,10-11-2002,,,ANTA,JUSTINWALTERS@GMAIL.COM,2020-07-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RISK-ANALYST,RENEE-REEVES,F,18-07-1962,,,BARRIO-VILLA-ADELA,CABRERABRETT@GMAIL.COM,2020-08-01
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHIROPRACTOR,ROBERT-JOHNSON,M,18-12-1933,,,CARLOS-CASARES,LISAKING@GMAIL.COM,2020-04-08
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,COMMERCIAL-HORTICULTURIST,LINDSEY-LEWIS,F,02-02-1930,,,GRUTLY,PBENTON@YAHOO.COM,2020-02-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DEALER,GORDON-RICHARDSON,M,29-08-1952,,,SAN-JOSE-DE-PIEDRA-BLANCA,SANTIAGOBOBBY@YAHOO.COM,2020-06-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"MERCHANDISER,-RETAIL",JEFFERY-LEE,M,19-10-1907,,,HUANQUEROS,EMILYLEONARD@YAHOO.COM,2020-12-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ACCOUNTANT,-CHARTERED-MANAGEMENT",BROOKE-JOHNSON,F,28-10-2011,,,CAMPO-LA-FLOR-LOS-RALOS,TBUSH@HOTMAIL.COM,2020-10-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HERITAGE-MANAGER,SUSAN-WILLIAMS,F,04-06-1924,,,BANDERALO,XMORA@GMAIL.COM,2020-04-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SHIP-BROKER,SARAH-BAIRD,F,30-08-1907,,,BUEN-RETIRO,JAMESCONRAD@HOTMAIL.COM,2020-05-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-COUNSELLING",CATHERINE-JACOBS,F,11-07-2012,,,ARROYO,JOSEPHADAMS@YAHOO.COM,2020-05-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDIA-BUYER,REBECCA-PECK,F,14-08-1994,,,LOS-ANTIGUOS,KEITH85@HOTMAIL.COM,2020-04-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BROADCAST-PRESENTER,APRIL-WALLACE,F,06-11-1912,,,BASE-AEREA-TENIENTE-MATIENZO,NIXONJESSICA@HOTMAIL.COM,2020-09-12
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CLINICAL-PSYCHOLOGIST,JOHN-THOMAS,M,08-05-2010,,,SAN-JUSTO,LAWRENCE08@YAHOO.COM,2020-04-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-OCCUPATIONAL",RANDY-SHORT,M,24-11-1915,,,VILLA-SAUCE,CHARLESPETERS@YAHOO.COM,2020-09-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ADMINISTRATOR,-CHARITIES/VOLUNTARY-ORGANISATIONS",CHRISTINA-SMITH,F,23-11-1974,,,CURANDU,DUANE62@YAHOO.COM,2020-06-12
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MAINTENANCE-ENGINEER,SAMANTHA-GONZALEZ-DVM,F,06-05-1940,,,LA-PRIMAVERA,VFOWLER@GMAIL.COM,2020-11-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SURGEON,JENNIFER-ESPINOZA,F,13-01-2003,,,COLONIA-ESCRIBANO,BZAMORA@HOTMAIL.COM,2020-12-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SHIP-BROKER,CINDY-DUNCAN,F,17-03-1942,,,SAN-LORENZO,JOHNKELLER@YAHOO.COM,2020-03-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHILD-PSYCHOTHERAPIST,GWENDOLYN-ROSS,F,22-05-1920,,,CAÑADA-SECA,FOWLERSTEVEN@HOTMAIL.COM,2020-08-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ORTHOPTIST,KRISTINA-PARK,F,31-01-1957,,,CAMPO-CRISOL,JOSE91@YAHOO.COM,2020-08-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"DESIGNER,-TEXTILE",ERICA-ROGERS,F,16-04-2011,,,ISLA-VICTORIA,BREYES@YAHOO.COM,2020-09-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HEALTH-SERVICE-MANAGER,ALYSSA-MORRIS,F,29-08-1948,,,EL-PIMPOLLO,IMELTON@YAHOO.COM,2020-11-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TOUR-MANAGER,SARAH-GOODMAN,F,03-03-1907,,,COLONIA-BARON,MONICA71@GMAIL.COM,2020-06-08
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SOFTWARE-ENGINEER,ALLISON-WALLACE,F,14-01-1991,,,CORONEL-GRANADA,KIMBERLY58@GMAIL.COM,2020-04-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCTION-MANAGER,ANGELA-RODRIGUEZ,F,06-02-1930,,,INGENIERO-HUERGO,PAUL98@HOTMAIL.COM,2020-01-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,STRUCTURAL-ENGINEER,ELIZABETH-GAY,F,03-02-1921,,,ESTACION-DE-ZOOTECNIA-B,PSULLIVAN@GMAIL.COM,2020-09-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PUBLISHING-COPY,ANTHONY-HERNANDEZ,M,11-09-1975,,,EL-PIMPOLLO,RAMOSJOSEPH@HOTMAIL.COM,2020-09-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"TEACHER,-ENGLISH-AS-A-FOREIGN-LANGUAGE",MAXWELL-DALTON,M,15-05-1946,,,SEY,KCRUZ@HOTMAIL.COM,2020-05-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TELEVISION-CAMERA-OPERATOR,JEREMY-PETERSON,M,17-06-1982,,,ESTANCIA-LAS-ISLETAS,YMEDINA@YAHOO.COM,2020-09-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHIEF-MARKETING-OFFICER,MISTY-MARTIN,F,21-05-1931,,,AGUADA-DE-GUERRA,MCCLAINRYAN@YAHOO.COM,2020-08-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,COUNSELLOR,KATRINA-JONES,F,23-06-1937,,,BELLA-VISTA,VHESS@YAHOO.COM,2020-01-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,EMERGENCY-PLANNING/MANAGEMENT-OFFICER,MAXWELL-BURTON,M,31-08-1916,,,DIAMANTE,MILLERALEXIS@YAHOO.COM,2020-12-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HIGHER-EDUCATION-CAREERS-ADVISER,KYLE-KELLEY,M,04-01-1934,,,BELLA-VISTA,HANNAH99@YAHOO.COM,2020-07-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TELEVISION/FILM/VIDEO-PRODUCER,FRANK-BARKER,M,24-05-1949,,,AURELIA,COOKBRITTNEY@YAHOO.COM,2020-07-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INFORMATION-SYSTEMS-MANAGER,LAUREN-BROWN,F,26-04-1980,,,CUCHA-CUCHA,VLEACH@YAHOO.COM,2020-06-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SOLICITOR,MORGAN-MORENO,F,25-04-1961,,,SAN-ANDRES,PATRICKORTIZ@GMAIL.COM,2020-08-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARTERED-LOSS-ADJUSTER,KATHLEEN-JORDAN,F,06-05-2017,,,PONTAUT,JESSICAMURPHY@HOTMAIL.COM,2020-06-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PROBATION-OFFICER,MARK-RIVERA,M,01-02-1962,,,BASE-NAVAL-RIO-SANTIAGO,JULIA55@HOTMAIL.COM,2020-05-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,COMMERCIAL-HORTICULTURIST,JAMES-BRADY,M,17-12-1928,,,EL-ARAZA,PAULTERRY@GMAIL.COM,2020-08-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HAEMATOLOGIST,STEPHEN-VALDEZ,M,29-01-2011,,,SALDUNGARAY,EVELYNJACKSON@HOTMAIL.COM,2020-07-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRIMARY-SCHOOL-TEACHER,KARINA-PETTY,F,09-07-1961,,,LA-MOROCHA,VNOLAN@GMAIL.COM,2020-11-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ENGINEER,-PETROLEUM",TIMOTHY-ROSALES,M,01-10-1919,,,ALBIGASTA,JOHNMILLER@HOTMAIL.COM,2020-06-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BREWING-TECHNOLOGIST,VALERIE-REED,F,08-11-1914,,,LA-ISABEL,ALEXANDRIA61@GMAIL.COM,2020-10-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GEOPHYSICAL-DATA-PROCESSOR,KATHRYN-STEWART,F,25-10-2004,,,BALNEARIO-LOS-ANGELES,MARKHICKS@YAHOO.COM,2020-05-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MINING-ENGINEER,JULIA-DUFFY,F,23-03-1931,,,COLONIA-BELGRANO,HEATHERWARREN@GMAIL.COM,2020-04-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MINERALS-SURVEYOR,WENDY-LANG,F,21-09-1964,,,ARENOSO,LAURA24@YAHOO.COM,2020-12-09
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ENGINEER,-DRILLING",RACHEL-FOSTER,F,22-07-1912,,,ESTANCIA-LAS-GAMAS,REGINALD19@GMAIL.COM,2020-08-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRESS-SUB,HEIDI-BAKER,F,28-06-1958,,,BALSA,SARAHMAY@YAHOO.COM,2020-04-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GOVERNMENT-SOCIAL-RESEARCH-OFFICER,ANITA-POLLARD,F,27-09-2006,,,ARRAYANAL,BENDERLAURA@YAHOO.COM,2020-11-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SURVEYOR,-BUILDING",PETER-FISHER,M,01-12-1999,,,BONNEMENT,ROBERTWALLACE@YAHOO.COM,2020-02-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRINT-PRODUCTION-PLANNER,LISA-BROWN,F,03-05-2013,,,PONTAUT,ZDIAZ@YAHOO.COM,2020-10-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARCHAEOLOGIST,ALICIA-CHASE,F,06-07-2018,,,CAPITAN-MONTOYA,JENNA49@YAHOO.COM,2020-12-02
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARTERED-PUBLIC-FINANCE-ACCOUNTANT,SUSAN-WHITE,F,16-11-1925,,,RAWSON,CRISTINA59@YAHOO.COM,2020-03-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ENVIRONMENTAL-HEALTH-PRACTITIONER,BRIAN-PIERCE,M,16-08-1958,,,AMBROSETTI,LOVECRAIG@YAHOO.COM,2020-07-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LEARNING-DISABILITY-NURSE,DR.-KERRI-RODRIGUEZ,F,05-12-1928,,,AGUIRREZABALA,JASONMCCULLOUGH@GMAIL.COM,2020-01-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARCHITECT,KAYLEE-HUNT,F,05-01-2010,,,FRANCISCO-CASAL,VASQUEZLAUREN@YAHOO.COM,2020-04-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BROADCAST-ENGINEER,JOSEPH-EDWARDS,M,24-07-1934,,,COLONIA-MABRAGAÑA,LAURENJOHNSON@HOTMAIL.COM,2020-08-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PHOTOGRAPHER,PAUL-BROWN,M,19-03-1985,,,COLONIA-SAN-MANUEL,UNGUYEN@GMAIL.COM,2020-11-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHIROPRACTOR,BENJAMIN-MCDONALD,M,09-08-1914,,,CHOCORI,MIKE10@YAHOO.COM,2020-10-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AMBULANCE-PERSON,AMBER-MOORE,F,01-06-1912,,,EL-CHUMBEAU,ROMEROKATHY@HOTMAIL.COM,2020-08-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,WELLSITE-GEOLOGIST,DONNA-ROGERS,F,23-10-1923,,,ABO-NEZU,RICHARD01@HOTMAIL.COM,2020-02-01
