university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021/01/13,,tiffany moreno,f,1935/01/21,,,caminera,ericgonzalez@gmail.com
universidad tecnológica nacional,diseño industrial,2021/01/25,,natasha porter,f,1972/12/01,,,alma grande,mackmanuel@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/10/16,,laura dean,f,1946/08/30,,,base aeronaval punta indio,hnovak@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2020/12/21,,christine kelly,f,1932/11/30,,,kilometro 184,james44@hotmail.com
universidad tecnológica nacional,agronomía,2020/09/20,,robert gonzales,m,1932/12/29,,,la aguada de las animas,mark37@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020/09/02,,kendra ibarra,f,1950/04/30,,,el gualicho,steelegarrett@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/11/29,,thomas shelton,m,1954/07/05,,,abra del trigo,zacharyhuang@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/11/11,,franklin stevens,m,1961/01/20,,,los antiguos,christopherrobbins@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/12/09,,tracy wilson,f,2006/05/22,,,chimpay,dallen@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/13,,mary simmons,f,1928/05/14,,,empalme frontera,sjenkins@hotmail.com
universidad tecnológica nacional,licenciatura en administración ,2020/12/25,,deanna porter,f,1972/07/31,,,las hermanas,fhinton@yahoo.com
universidad tecnológica nacional,actuario ,2020/09/03,,robert mcdaniel,m,1907/03/06,,,estacion de zootecnia b,zsims@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/10/16,,william bradshaw,m,1986/08/16,,,hospital necochea,johnjackson@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021/01/15,,patrick lynch,m,2001/11/25,,,agua negra,uperez@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/09/30,,michael miranda,m,1985/12/14,,,agua rica,tnicholson@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/10/10,,monica williams,f,1990/01/21,,,la salada,zimmermanbrandon@yahoo.com
universidad tecnológica nacional,actuario ,2020/12/04,,dana orozco,f,1987/04/14,,,bajo guazu,gnelson@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021/01/27,,jonathan lin,m,2000/01/13,,,barros pazos,nicolebailey@hotmail.com
universidad tecnológica nacional,licenciatura en artes,2021/01/19,,tracy eaton,f,1942/03/30,,,rafael calzada,alexandermorales@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/12/23,,willie jacobson,m,2011/06/26,,,diego lopez,jacksonkenneth@hotmail.com
universidad tecnológica nacional,técnico para bioterios ,2021/01/11,,melinda robinson,f,1961/09/03,,,campo andino,alexander78@yahoo.com
universidad tecnológica nacional,contador público ,2020/10/13,,gregory harvey,m,1939/07/18,,,cañada la negra,kristina14@gmail.com
universidad tecnológica nacional,arquitectura,2020/12/08,,michele perry,f,1957/09/10,,,agrelo,marklee@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/09/13,,shawn gregory,m,1979/04/04,,,ingeniero allan,imendoza@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/12/20,,alyssa alvarez,f,1974/04/03,,,agua colorada,kennethsantana@gmail.com
universidad tecnológica nacional,técnico para bioterios ,2020/12/17,,connor diaz,m,1941/03/19,,,abel,terrymolina@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/09,,allison francis,f,1993/09/16,,,colonia falco,jenniferwong@yahoo.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2021/01/12,,rebecca jones,f,1973/11/11,,,muñiz,cassidysmith@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/10/28,,kenneth williams,m,1939/11/03,,,colonia roca,michellemcdowell@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/11/17,,walter harris,m,1951/06/24,,,cabred,wardchristine@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/10/07,,ebony cook,f,1928/07/11,,,monte chingolo,fitzgeraldjohn@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021/01/29,,rachel lee,f,1944/06/27,,,barrancas,aaguilar@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/11/17,,megan hill,f,1958/10/05,,,barrio belgrano,jeffrey79@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/12/15,,stephanie hicks,f,1943/10/19,,,chiclana,hsantiago@yahoo.com
universidad tecnológica nacional,bioquímica,2020/11/04,,kyle haney,m,1997/12/06,,,libano,allison79@yahoo.com
universidad tecnológica nacional,agronomía,2020/12/29,,hannah miles,f,1917/07/21,,,azopardo,jeffrey14@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/10,,douglas duncan,m,1968/02/02,,,abra el candado,jesus00@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021/01/30,,rachel gilbert,f,1944/05/29,,,cheroguita,brettball@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/10/06,,larry wood,m,1968/05/26,,,alto de las plumas,edwardsnatasha@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/11/20,,courtney smith,f,1964/08/29,,,igarzabal,renee08@hotmail.com
universidad tecnológica nacional,arquitectura,2020/10/09,,kristin adams,f,1995/01/21,,,cuartel vii,eroberts@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/17,,rodney ferguson,m,1930/11/09,,,goyena,bradleywilson@hotmail.com
universidad tecnológica nacional,licenciatura en administración ,2020/09/10,,tiffany carter,f,1906/08/07,,,kilometro 125,vbrown@yahoo.com
universidad tecnológica nacional,actuario ,2020/11/25,,timothy king,m,1930/10/27,,,jose clemente paz,zachary18@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/12/04,,marissa williamson,f,1991/11/19,,,base naval rio santiago,williamsclaudia@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2021/01/27,,timothy price,m,1916/08/05,,,acaragua,jacob91@gmail.com
universidad tecnológica nacional,actuario ,2020/11/03,,laura matthews,f,2007/01/08,,,boca p 25,keithrodriguez@gmail.com
universidad tecnológica nacional,actuario ,2020/09/06,,kimberly page,f,1946/11/15,,,la pelada,tsmith@hotmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/11/27,,sharon mosley,f,1936/07/26,,,balderrama,tanyadawson@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2021/01/06,,krystal johnson,f,1963/12/13,,,ambas puntillas,hensleysusan@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/10/23,,rhonda hansen,f,1947/08/04,,,campo moises seccion 1a,kyle54@yahoo.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/09/03,,samantha brandt,f,1960/08/05,,,la punta,smithmegan@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/10/09,,eric fisher,m,1989/07/18,,,22 de mayo,mollymcdonald@yahoo.com
universidad tecnológica nacional,arquitectura,2020/09/03,,bradley anthony,m,1908/11/02,,,colonia berro,browncameron@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/10/02,,chelsea lynch,f,1921/03/29,,,chancay,gomezlee@yahoo.com
universidad tecnológica nacional,actuario ,2020/10/23,,emily davidson,f,2000/11/04,,,est jauregui va flandria,jamesadams@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/11/21,,kenneth gutierrez,m,1930/07/02,,,sierra de la ventana,lewispaul@hotmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020/09/04,,eric bender,m,2001/09/08,,,cullin manzano,hblackburn@hotmail.com
universidad tecnológica nacional,arquitectura,2020/11/14,,ashley anderson,f,1943/02/04,,,barranquitas,rodriguezmelanie@gmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2021/01/22,,gary gilbert,m,1928/10/22,,,bustamante,powersedward@yahoo.com
universidad tecnológica nacional,medicina,2020/09/07,,jennifer york,f,1955/04/12,,,aguaditas,harmonkatherine@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021/01/15,,sean west,m,1998/11/16,,,colonia devoto,ericagonzalez@yahoo.com
universidad tecnológica nacional,medicina,2020/10/09,,devin reed,m,1993/03/06,,,baños termales,thomas49@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/09/30,,ms. kathy estrada,f,1991/07/13,,,campo gimenez,tonya36@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/11/28,,brandon craig,m,1908/05/16,,,barrancas coloradas,fhill@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/13,,sheila mcdaniel,f,1969/10/24,,,alongo,taylormoore@hotmail.com
universidad tecnológica nacional,ingeniería en informática,2021/01/26,,emily parker,f,1951/04/29,,,2 de mayo,hoffmancarrie@gmail.com
universidad tecnológica nacional,actuario ,2020/10/09,,michael cameron,m,1929/05/07,,,gobernador roca,heather16@hotmail.com
universidad tecnológica nacional,arquitectura,2020/09/25,,tiffany nicholson,f,1919/01/15,,,esc nav militar rio sant,devon39@gmail.com
universidad tecnológica nacional,ingeniería mecánica,2020/11/30,,timothy ward,m,1960/07/23,,,el sombrerito,nathansanchez@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/11/27,,monique campbell,f,1972/02/10,,,aldea brasilera,thomasfrazier@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2021/01/18,,kurt miller,m,1961/03/20,,,costa del nogoya,ortizamy@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/09/09,,brandon price,m,1963/01/16,,,algarrobo,tfowler@yahoo.com
universidad tecnológica nacional,agronomía,2021/02/01,,james melendez,m,1929/03/16,,,agua linda,jeffreyheath@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2021/01/31,,william duncan,m,1961/04/22,,,leubuco,jenniferbryan@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/10/28,,james dawson,m,1935/08/12,,,banfield,oholmes@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/12/27,,carla ayers,f,1982/08/21,,,caaguazu,vcook@gmail.com
universidad tecnológica nacional,licenciatura en artes,2020/12/23,,miss rachel smith,f,1982/01/11,,,saladillo norte,watsonlisa@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/16,,melissa torres,f,1997/10/22,,,arroyo baru,tarasolis@gmail.com
universidad tecnológica nacional,arquitectura,2020/09/29,,tammy dean,f,2017/07/10,,,quilmes,timothy23@gmail.com
universidad tecnológica nacional,diseño industrial,2020/09/20,,anthony ramirez,m,1960/12/02,,,abra del trigo,riosjonathan@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/11/07,,casey johnson,f,1975/02/26,,,cabildo,danielanderson@gmail.com
universidad tecnológica nacional,agronomía,2020/09/12,,elizabeth jackson,f,1955/03/23,,,campo de galnasi,michael12@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/28,,hannah ferguson,f,1963/01/26,,,agua de la zorra,joneswilliam@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/10/12,,whitney wong,f,1958/02/28,,,arroyo canelon,anthony97@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/12/31,,mitchell sanchez,m,1970/02/06,,,isla victoria,garrettmichael@gmail.com
universidad tecnológica nacional,medicina,2020/10/12,,mary flores,f,1909/04/12,,,guillermo e hudson,jmcdonald@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/09/13,,barbara rivera,f,1973/02/14,,,capilla del señor,reyescaitlyn@hotmail.com
universidad tecnológica nacional,licenciatura en artes,2021/01/31,,jessica small,f,1948/07/10,,,la oriental,cynthia23@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/18,,lisa payne,f,2021/05/06,,,merlo,usuarez@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2020/10/24,,gabriella gomez,f,1920/06/30,,,lomas del mirador,scook@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/17,,robert lara,m,1983/10/26,,,san lorenzo,davidvelasquez@yahoo.com
universidad tecnológica nacional,diseño industrial,2020/12/13,,michael gardner,m,1971/12/04,,,ingeniero adolfo sourdeaux,romerovincent@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020/10/06,,rhonda rodriguez,f,1958/02/22,,,bella vista,alejandro44@gmail.com
universidad tecnológica nacional,licenciatura en administración ,2021/01/06,,sheryl walker,f,2010/07/31,,,chelforo,maryandersen@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/21,,jeffrey lynn,m,1934/05/17,,,centenario,lstafford@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/11/17,,anna phillips,f,1969/05/12,,,cañadon leon,pbrown@gmail.com
universidad tecnológica nacional,agronomía,2020/12/15,,mr. oscar king dds,m,2004/08/30,,,arroyo vega,karl38@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/09/18,,rachel dean,f,1992/11/30,,,colonia las yescas,webbmegan@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/12/21,,deborah woodard,f,1987/02/21,,,campo garay,daniel61@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2020/09/05,,terry lopez,m,1910/12/17,,,avellaneda,leonardmcgee@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/12/18,,kathryn carson,f,2007/08/01,,,chumbicha,vanderson@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/12/02,,melissa austin,f,2016/09/14,,,canning,thomas75@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/11/14,,brianna patterson,f,1937/04/28,,,buena nueva,hutchinsonkimberly@yahoo.com
universidad tecnológica nacional,diseño industrial,2021/01/30,,ronald smith,m,2010/06/22,,,del viso,alexis21@hotmail.com
universidad tecnológica nacional,agronomía,2020/11/29,,laurie bowen,f,1976/05/19,,,francisco madero,hughessheila@hotmail.com
universidad tecnológica nacional,técnico para bioterios ,2020/10/11,,jamie parker,f,1933/06/24,,,2 de mayo,brendamoore@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/12,,antonio phillips,m,2001/11/15,,,campo la plata,vicki10@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2021/01/07,,jason parker,m,1975/08/28,,,las hermanas,nicholsnicholas@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/10/04,,sean hall,m,2014/03/09,,,colonia la negra,camacholauren@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/11/29,,randall hughes,m,1946/09/24,,,bella union paraje,alfredescobar@yahoo.com
universidad tecnológica nacional,farmacia,2020/10/05,,ashley phillips,f,2012/09/14,,,arroyo ceibal,gibsoncrystal@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/10/28,,duane guerrero,m,1921/05/16,,,bahia tranquila,michaelwilliams@gmail.com
universidad tecnológica nacional,arquitectura,2020/10/25,,timothy young,m,1918/05/11,,,colonia el simbol,oestrada@gmail.com
universidad tecnológica nacional,arquitectura,2020/10/14,,alexandra hart,f,1979/07/31,,,abra del tafi,foxstephanie@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/17,,jaime robinson,f,1919/09/08,,,campo coubert,brendabaker@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/09/11,,gail miller,f,1994/06/09,,,colonia hansen,fdunn@yahoo.com
universidad tecnológica nacional,licenciatura en sociología ,2020/09/05,,anthony shaw jr.,m,1981/05/08,,,antonio pini,heathershaw@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/12/12,,alexa cruz phd,f,1980/02/09,,,aguara grande,smithdavid@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/09/18,,mark norris,m,1963/02/22,,,aldea apeleg,foleyjulie@yahoo.com
universidad tecnológica nacional,actuario ,2020/10/21,,justin price,m,1990/04/11,,,nordelta,rowecharlotte@gmail.com
universidad tecnológica nacional,farmacia,2020/11/05,,robert hall,m,2007/07/06,,,campo de los toros,karen46@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/09/19,,calvin shaffer,m,1955/12/29,,,el socorro,dlee@gmail.com
universidad tecnológica nacional,licenciatura en artes,2020/10/02,,scott lewis,m,1920/09/29,,,caminera lujan,bgarcia@gmail.com
universidad tecnológica nacional,agronomía,2020/12/16,,brian ward,m,1960/05/11,,,capilla guadalupe norte,erinbrown@yahoo.com
universidad tecnológica nacional,licenciatura en artes,2020/11/03,,peggy anderson,f,1959/06/14,,,campo del norte americano,evansalex@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/12/08,,james hayes,m,1980/03/30,,,algarrobo verde,ortegaronald@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/09/12,,veronica scott,f,1941/04/25,,,agua de las palomas,natalie90@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2020/10/22,,diana crawford,f,1956/02/20,,,20 de septiembre,jacobbaldwin@hotmail.com
universidad tecnológica nacional,licenciatura en artes,2021/01/12,,danielle mason,f,1977/09/27,,,gouin,zgray@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/12/08,,renee potter,f,1958/12/12,,,la chirlandia,james96@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/09/23,,jenna kirk,f,2019/07/27,,,arroyo ceibal,kathryngoodman@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/18,,heather nguyen,f,1949/04/14,,,faro querandi,mhill@gmail.com
universidad tecnológica nacional,contador público ,2020/11/15,,john perry iii,m,1911/06/04,,,colonia belgrano,isummers@yahoo.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/12/28,,kaylee sullivan,f,1958/12/23,,,coronel granada,george78@yahoo.com
universidad tecnológica nacional,licenciatura en sociología ,2020/09/25,,misty contreras,f,1978/05/15,,,bella vista,huffjessica@gmail.com
universidad tecnológica nacional,actuario ,2020/09/27,,christina johnson,f,2008/02/21,,,11 de mayo,thomassnyder@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020/11/07,,michael allison,m,1927/01/06,,,baños de la laja,amalone@hotmail.com
universidad tecnológica nacional,licenciatura en sociología ,2021/01/03,,james morrison,m,1923/11/18,,,chocori,veronicajones@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020/09/19,,james cole,m,2011/01/16,,,correa,katherine30@hotmail.com
universidad tecnológica nacional,diseño industrial,2020/09/28,,michael burns,m,1942/04/13,,,blanca grande,carolreed@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/12/17,,carlos herrera,m,1984/02/26,,,avanzada,carterbrenda@yahoo.com
universidad tecnológica nacional,licenciatura en sociología ,2020/10/25,,alexander warren,m,1948/03/15,,,benavidez,zweber@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/12/15,,lisa payne,f,2002/09/01,,,alto nuestra señora del valle,brayelizabeth@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/10/21,,chad mccoy,m,1988/02/28,,,sey,nathanielmendoza@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/27,,mr. joel rivera,m,1963/11/27,,,bernal este,nicolecampbell@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020/12/17,,christopher potter,m,1929/07/28,,,agrio balsa,victoria88@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/11/07,,dana wiggins,f,1975/02/12,,,alto nuestra señora del valle,chapmanashley@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/12/22,,mr. walter long,m,1984/12/07,,,alizal,melissamcdaniel@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2021/01/04,,nicole alexander,f,1958/09/21,,,arrascaeta,fishercraig@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/12/08,,anthony gonzales,m,1947/02/25,,,victoria,trujillodeanna@hotmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/09/01,,kayla smith,f,1907/04/04,,,barrio garin norte,charles12@gmail.com
universidad tecnológica nacional,contador público ,2021/01/01,,kristen duffy,f,1915/06/13,,,cheroguita,krystalmendoza@yahoo.com
universidad tecnológica nacional,bioquímica,2021/01/14,,benjamin hamilton,m,2007/07/31,,,san isidro,hbell@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020/09/17,,amanda moore,f,1963/04/21,,,colonia ferrari,jeffreysnyder@yahoo.com
universidad tecnológica nacional,arquitectura,2020/12/29,,emily miller,f,1971/03/07,,,antelo,ichavez@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/10/20,,dawn harrison,f,2012/06/21,,,el duraznillo,livingstondanny@yahoo.com
universidad tecnológica nacional,medicina,2020/09/25,,david turner,m,1991/04/13,,,barrio garin norte,michaelmejia@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/10/15,,karen smith,f,1971/06/12,,,san isidro,tina64@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/09/21,,alisha anderson,f,1975/03/24,,,aldea chaleco,lschwartz@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/10/05,,misty brandt,f,1975/07/26,,,colonia belga americana,oosborn@hotmail.com
universidad tecnológica nacional,medicina,2020/10/15,,jose white,m,1925/08/03,,,agua azul,cmaldonado@gmail.com
universidad tecnológica nacional,agronomía,2020/12/20,,madison castaneda,f,1996/04/07,,,rio mayo,austincummings@hotmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/11/19,,mary lynch,f,1946/05/08,,,cabildo,anna54@gmail.com
universidad tecnológica nacional,medicina,2020/11/21,,sean johnson,m,1912/10/02,,,villa angelica,hsalazar@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/18,,jessica schneider,f,1995/10/17,,,carreras,laurielucas@gmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2021/01/15,,sarah vargas,f,1919/09/18,,,agrio balsa,gmcgee@gmail.com
universidad tecnológica nacional,ingeniería en informática,2020/11/11,,aimee sullivan,f,1987/10/17,,,estrada,whall@gmail.com
universidad tecnológica nacional,ingeniería en informática,2020/11/21,,james russo,m,1929/05/21,,,banda florida,jwhite@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021/01/06,,joseph lopez,m,2014/04/23,,,los cardos,joshuaatkins@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2020/12/06,,brandon lee,m,1997/04/15,,,allende,jacquelinemcclain@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020/09/21,,jonathan nichols,m,1922/02/08,,,kilometro 525,hartmanmackenzie@gmail.com
universidad tecnológica nacional,licenciatura en administración ,2020/10/04,,rachel proctor,f,2007/06/16,,,aromos,zsanders@yahoo.com
universidad tecnológica nacional,licenciatura en sociología ,2021/01/06,,emily kane,f,2010/10/08,,,enrique fynn,danieladams@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2020/09/19,,janice shaw,f,1959/02/28,,,aurelia,nicole17@hotmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/10/01,,reginald castillo,m,1972/05/19,,,gaboto,robert69@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/11/22,,tonya moss,f,1943/08/11,,,campo ubajo,david52@hotmail.com
universidad tecnológica nacional,actuario ,2020/09/12,,gerald duarte,m,1916/07/18,,,bañado norte,oortiz@yahoo.com
universidad tecnológica nacional,farmacia,2020/09/28,,john singleton,m,1938/12/13,,,cevil grande,lauriejones@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/11/24,,charles hudson,m,1923/10/03,,,20 de junio,elizabethjohnson@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/09/06,,steven powell,m,1965/02/18,,,campo horquesco,richardssara@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/09/10,,david thompson,m,1982/07/22,,,aldea san gregorio,pbell@hotmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/12/06,,ms. lisa butler,f,1983/08/04,,,la cañada,jblair@gmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/12/18,,jeffrey martin,m,1974/01/15,,,planicie banderita,ioliver@hotmail.com
universidad tecnológica nacional,licenciatura en administración ,2020/11/01,,monica rogers,f,1958/07/06,,,gonzalez catan,jdavies@yahoo.com
universidad tecnológica nacional,licenciatura en artes,2020/09/23,,wendy jones,f,1958/06/02,,,cañada seca,elizabethjones@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/12/10,,todd porter,m,2002/09/30,,,bañadito viejo,rotheric@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/09/16,,donna zavala,f,1982/03/21,,,castelar,whartman@hotmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/09/11,,kimberly jensen,f,1978/03/06,,,asamblea,charlessingleton@hotmail.com
universidad tecnológica nacional,ingeniería mecánica,2021/01/05,,cynthia gallegos,f,2001/08/03,,,abra,brandimartin@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/09/13,,william holt,m,1923/06/07,,,capitan bermudez,christine30@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia política ,2021/01/12,,sheena turner,f,2010/12/07,,,cabreria,sergiofrank@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021/01/24,,lisa aguirre,f,1940/05/22,,,el trebol,angelica14@yahoo.com
universidad tecnológica nacional,contador público ,2020/11/26,,monica boyd,f,1942/02/17,,,pagancillo,rcarter@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/09/07,,andrew erickson,m,1923/12/14,,,la chilca,juliangoodwin@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/11/30,,thomas nelson,m,1949/01/04,,,funke,jamesmoses@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/10/16,,ruben garcia,m,1930/02/07,,,juan e barra,kristina30@hotmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/10/06,,michael kennedy,m,1950/08/21,,,kilometro 374,lindsay99@gmail.com
universidad tecnológica nacional,bioquímica,2020/11/19,,kyle gonzalez,m,1974/06/26,,,atalaya,chancorey@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/12/23,,carrie brown,f,1912/06/24,,,calilegua,evansveronica@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/12/23,,shannon thompson,f,1985/04/09,,,huanguelen,wsims@yahoo.com
universidad tecnológica nacional,licenciatura en artes,2020/11/11,,jennifer mendez,f,1933/06/22,,,aguirrezabala,catherinesmith@yahoo.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020/12/05,,ryan flores,m,1926/04/20,,,campo crenna,briannawalter@gmail.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/11/19,,chad ritter,m,2016/12/14,,,los gauchos,scottbenjamin@hotmail.com
